timestamp,subject,user,focus,origin,o_x,o_y,o_z,direction,d_x,d_y,d_z
38:54.3,LOCATION,user_ZHenexaequ,plastic,"ORIGIN(x,y,z):",-1.124116,0.01009186,0.8695613,"Direction(x,y,z):",-0.2021415,-0.6637021,0.7201656
38:54.8,LOCATION,user_ZHenexaequ,paper,"ORIGIN(x,y,z):",-1.127468,0.01660673,0.8697401,"Direction(x,y,z):",0.2190024,-0.6283042,0.7465064
38:55.1,LOCATION,user_ZHenexaequ,floor,"ORIGIN(x,y,z):",-1.110324,0.01943423,0.872372,"Direction(x,y,z):",0.3680694,-0.6103134,0.7014574
38:55.6,LOCATION,user_Mydosyqae,metal,"ORIGIN(x,y,z):",1.620601,-0.01918923,0.980462,"Direction(x,y,z):",-0.2803106,-0.6715319,-0.6859088
38:55.6,LOCATION,user_ZHenexaequ,wall 4,"ORIGIN(x,y,z):",-1.103689,0.02168671,0.8691357,"Direction(x,y,z):",0.4605707,-0.5964612,0.6573497
38:56.3,LOCATION,user_ZHenexaequ,glass,"ORIGIN(x,y,z):",-1.126962,0.004896403,0.777708,"Direction(x,y,z):",0.1398447,-0.8123747,-0.5661191
38:56.9,LOCATION,user_Mydosyqae,floor,"ORIGIN(x,y,z):",1.632261,-0.01711792,1.122992,"Direction(x,y,z):",-0.3542009,-0.6331446,-0.6882365
38:57.4,LOCATION,user_ZHenexaequ,metal,"ORIGIN(x,y,z):",-1.193991,-0.01906003,0.7829402,"Direction(x,y,z):",-0.2383768,-0.8152737,-0.5277359
38:57.6,LOCATION,user_Mydosyqae,paper,"ORIGIN(x,y,z):",1.536696,-0.01334819,1.059478,"Direction(x,y,z):",-0.5329157,-0.6016228,0.5950217
38:58.1,LOCATION,user_ZHenexaequ,glass,"ORIGIN(x,y,z):",-1.153751,-0.005302931,0.797949,"Direction(x,y,z):",0.4162077,-0.7531058,-0.5095124
38:58.2,LOCATION,user_ZHenexaequ,floor,"ORIGIN(x,y,z):",-1.152537,-0.004306997,0.7999784,"Direction(x,y,z):",0.4430235,-0.7450043,-0.498697
38:58.4,LOCATION,user_ZHenexaequ,wall 4,"ORIGIN(x,y,z):",-1.145699,0.002542471,0.8127634,"Direction(x,y,z):",0.5944164,-0.6790526,-0.4307629
38:58.5,LOCATION,user_Mydosyqae,plastic,"ORIGIN(x,y,z):",1.514438,-0.01689469,0.9341528,"Direction(x,y,z):",-0.1609106,-0.6503338,0.7424107
38:59.1,LOCATION,user_ZHenexaequ,floor,"ORIGIN(x,y,z):",-1.133975,0.02973822,0.8729283,"Direction(x,y,z):",0.9134148,-0.3126746,0.2605916
38:59.1,LOCATION,user_ZHenexaequ,plastic,"ORIGIN(x,y,z):",-1.133957,0.02978696,0.8733284,"Direction(x,y,z):",0.9118185,-0.3126598,0.2661406
38:59.7,LOCATION,user_ZHenexaequ,rotation_parent,"ORIGIN(x,y,z):",-1.125147,0.05796152,0.8595797,"Direction(x,y,z):",0.9996222,0.0230749,-0.01493406
38:59.8,LOCATION,user_Mydosyqae,floor,"ORIGIN(x,y,z):",1.536982,-0.01910389,0.8802205,"Direction(x,y,z):",-0.2598111,-0.7210033,0.6423803
39:00.0,LOCATION,user_Mydosyqae,plastic,"ORIGIN(x,y,z):",1.539253,-0.01935259,0.8806806,"Direction(x,y,z):",-0.2576597,-0.7186685,0.6458537
39:00.2,LOCATION,user_ZHenexaequ,wall 4,"ORIGIN(x,y,z):",-1.118197,0.05189059,0.8519735,"Direction(x,y,z):",0.8147202,-0.4117803,0.4082501
39:01.0,LOCATION,user_ZHenexaequ,floor,"ORIGIN(x,y,z):",-1.09599,0.008314627,0.9569925,"Direction(x,y,z):",0.06932683,-0.8108009,0.5812019
39:01.1,LOCATION,user_ZHenexaequ,paper,"ORIGIN(x,y,z):",-1.095392,0.008204543,0.9594353,"Direction(x,y,z):",0.08558622,-0.7925187,0.6038122
39:01.3,LOCATION,user_Mydosyqae,paper,"ORIGIN(x,y,z):",1.793428,-0.02406942,0.9144738,"Direction(x,y,z):",-0.6144038,-0.516711,0.596253
39:01.5,LOCATION,user_ZHenexaequ,floor,"ORIGIN(x,y,z):",-1.075781,0.005626072,0.9715481,"Direction(x,y,z):",0.06298807,-0.82695,0.5587363
39:01.8,LOCATION,user_Mydosyqae,floor,"ORIGIN(x,y,z):",1.720173,-0.02086391,0.914758,"Direction(x,y,z):",-0.6787389,-0.5797541,0.4507758
39:02.4,LOCATION,user_ZHenexaequ,paper,"ORIGIN(x,y,z):",-1.128319,-0.001359893,0.9881502,"Direction(x,y,z):",0.1955739,-0.6939083,0.6929951
39:03.3,LOCATION,user_Mydosyqae,paper,"ORIGIN(x,y,z):",1.507457,-0.01778163,0.901638,"Direction(x,y,z):",-0.3613451,-0.6247301,0.6922008
39:05.0,LOCATION,user_ZHenexaequ,plastic,"ORIGIN(x,y,z):",-1.143203,-0.006019947,0.9899401,"Direction(x,y,z):",-0.1066257,-0.7062744,0.6998623
39:05.1,LOCATION,user_Mydosyqae,floor,"ORIGIN(x,y,z):",1.463791,-0.02343251,0.9709078,"Direction(x,y,z):",-0.2431787,-0.6820278,0.6897117
39:05.3,LOCATION,user_ZHenexaequ,floor,"ORIGIN(x,y,z):",-1.151024,-0.005502199,0.9896903,"Direction(x,y,z):",-0.04932921,-0.7066977,0.7057939
39:05.4,LOCATION,user_ZHenexaequ,paper,"ORIGIN(x,y,z):",-1.172816,-0.002812075,0.9871415,"Direction(x,y,z):",0.2149311,-0.6841792,0.6969242
39:05.4,LOCATION,user_Mydosyqae,paper,"ORIGIN(x,y,z):",1.466299,-0.02206631,0.9920045,"Direction(x,y,z):",-0.4007987,-0.6749057,0.6195664
39:06.3,LOCATION,user_Mydosyqae,plastic,"ORIGIN(x,y,z):",1.453193,-0.02388358,1.013673,"Direction(x,y,z):",-0.08321334,-0.6647389,0.742427
39:06.4,LOCATION,user_ZHenexaequ,plastic,"ORIGIN(x,y,z):",-1.124595,0.006491151,0.9841918,"Direction(x,y,z):",-0.1453978,-0.7312488,0.6664343
39:06.7,LOCATION,user_Mydosyqae,paper,"ORIGIN(x,y,z):",1.46358,-0.02184675,1.105082,"Direction(x,y,z):",-0.4631756,-0.6449515,0.60787
39:08.5,LOCATION,user_Mydosyqae,plastic,"ORIGIN(x,y,z):",1.622516,-0.02870701,1.010714,"Direction(x,y,z):",-0.2960318,-0.6588847,0.6915461
39:09.0,LOCATION,user_Mydosyqae,floor,"ORIGIN(x,y,z):",1.631371,-0.02558986,1.01938,"Direction(x,y,z):",-0.3572893,-0.6828326,0.6372473
39:09.0,LOCATION,user_Mydosyqae,paper,"ORIGIN(x,y,z):",1.645743,-0.01945401,1.045548,"Direction(x,y,z):",-0.584294,-0.6077666,0.5377921
39:12.0,LOCATION,user_ZHenexaequ,wall 4,"ORIGIN(x,y,z):",-1.231889,0.03145061,0.9581022,"Direction(x,y,z):",0.6088479,-0.4042552,0.6825555
39:13.9,LOCATION,user_ZHenexaequ,plastic,"ORIGIN(x,y,z):",-1.173412,-0.004828564,0.9665669,"Direction(x,y,z):",0.8944238,-0.3014188,0.3303829
39:15.6,LOCATION,user_Mydosyqae,floor,"ORIGIN(x,y,z):",1.27283,-0.0400767,1.391936,"Direction(x,y,z):",-0.2070311,-0.7876023,0.5803627
39:15.6,LOCATION,user_Mydosyqae,plastic,"ORIGIN(x,y,z):",1.352034,-0.04098979,1.347142,"Direction(x,y,z):",-0.1191858,-0.8243234,0.5534309
39:15.7,LOCATION,user_ZHenexaequ,wall 4,"ORIGIN(x,y,z):",-1.134235,0.001168338,0.9169471,"Direction(x,y,z):",0.8265235,-0.3936797,0.4023371
39:16.0,LOCATION,user_ZHenexaequ,plastic,"ORIGIN(x,y,z):",-1.128503,0.004130059,0.9122731,"Direction(x,y,z):",0.9062382,-0.3140382,0.2830414
39:16.2,LOCATION,user_ZHenexaequ,wall 4,"ORIGIN(x,y,z):",-1.128973,0.003989586,0.9127231,"Direction(x,y,z):",0.8999054,-0.3208423,0.2953482
39:17.5,LOCATION,user_ZHenexaequ,floor,"ORIGIN(x,y,z):",-1.116214,0.000663526,0.9345038,"Direction(x,y,z):",0.4849571,-0.629868,0.6066983
39:17.6,LOCATION,user_ZHenexaequ,plastic,"ORIGIN(x,y,z):",-1.143411,-0.005847265,0.9965678,"Direction(x,y,z):",-0.2218166,-0.7196433,0.6579597
39:24.2,LOCATION,user_Mydosyqae,floor,"ORIGIN(x,y,z):",1.509976,-0.05764822,1.341505,"Direction(x,y,z):",-0.3097125,-0.7551833,0.5777337
39:24.9,LOCATION,user_ZHenexaequ,floor,"ORIGIN(x,y,z):",-1.261074,-0.09613305,1.22888,"Direction(x,y,z):",0.04922937,-0.7349273,0.6763567
39:24.9,LOCATION,user_ZHenexaequ,paper,"ORIGIN(x,y,z):",-1.257972,-0.08776055,1.222818,"Direction(x,y,z):",0.3499862,-0.7373924,0.5777214
39:25.3,LOCATION,user_Mydosyqae,glass,"ORIGIN(x,y,z):",1.408265,-0.04093766,0.9423317,"Direction(x,y,z):",-0.3690033,-0.6591263,-0.6552778
39:25.5,LOCATION,user_Mydosyqae,metal,"ORIGIN(x,y,z):",1.39142,-0.04878554,0.82339,"Direction(x,y,z):",-0.058847,-0.7999184,-0.5972165
39:25.7,LOCATION,user_Mydosyqae,floor,"ORIGIN(x,y,z):",1.374552,-0.04971464,0.7195059,"Direction(x,y,z):",-0.1836727,-0.7941046,-0.5793636
39:25.8,LOCATION,user_Mydosyqae,metal,"ORIGIN(x,y,z):",1.374551,-0.05057582,0.7167769,"Direction(x,y,z):",-0.1579404,-0.8003843,-0.5783077
39:26.5,LOCATION,user_ZHenexaequ,floor,"ORIGIN(x,y,z):",-1.220267,-0.007366437,0.9787585,"Direction(x,y,z):",0.1339175,-0.7416531,0.6572798
39:26.5,LOCATION,user_ZHenexaequ,plastic,"ORIGIN(x,y,z):",-1.220386,-0.007431886,0.9652849,"Direction(x,y,z):",-0.1316247,-0.7185346,0.6829224
39:27.9,LOCATION,user_ZHenexaequ,floor,"ORIGIN(x,y,z):",-1.204729,-0.001281765,0.970798,"Direction(x,y,z):",-0.01689564,-0.7972566,0.6034041
39:28.1,LOCATION,user_ZHenexaequ,glass,"ORIGIN(x,y,z):",-1.142419,-0.007723386,0.8013842,"Direction(x,y,z):",0.2132432,-0.7588396,-0.6153777
39:28.9,LOCATION,user_Mydosyqae,floor,"ORIGIN(x,y,z):",1.373497,-0.06705742,0.6122283,"Direction(x,y,z):",-0.1704881,-0.8193363,-0.5473773
39:29.0,LOCATION,user_Mydosyqae,glass,"ORIGIN(x,y,z):",1.331636,-0.06877366,0.6176264,"Direction(x,y,z):",-0.4206607,-0.7936302,-0.4395402
39:29.8,LOCATION,user_Mydosyqae,floor,"ORIGIN(x,y,z):",1.076357,-0.07016563,0.702062,"Direction(x,y,z):",-0.3922712,-0.7542666,-0.5265029
39:30.0,LOCATION,user_Mydosyqae,glass,"ORIGIN(x,y,z):",1.072823,-0.07017354,0.7012753,"Direction(x,y,z):",-0.380974,-0.7541043,-0.5349632
39:32.5,LOCATION,user_Mydosyqae,floor,"ORIGIN(x,y,z):",1.408718,-0.04320561,0.7911755,"Direction(x,y,z):",-0.6094323,-0.6570038,-0.4437773
39:32.8,LOCATION,user_Mydosyqae,wall 4,"ORIGIN(x,y,z):",1.449469,-0.03402333,0.835391,"Direction(x,y,z):",-0.7672635,-0.5346881,-0.3541404
39:33.2,LOCATION,user_Mydosyqae,metal,"ORIGIN(x,y,z):",1.576776,-0.004204161,0.963776,"Direction(x,y,z):",-0.9487292,-0.2456751,-0.1988881
39:34.2,LOCATION,user_Mydosyqae,paper,"ORIGIN(x,y,z):",1.406538,-0.01082507,0.9377785,"Direction(x,y,z):",-0.3285298,-0.6057919,0.7246271
39:34.3,LOCATION,user_Mydosyqae,floor,"ORIGIN(x,y,z):",1.372804,-0.01210082,0.9362949,"Direction(x,y,z):",-0.1687265,-0.6804139,0.7131398
39:34.7,LOCATION,user_Mydosyqae,plastic,"ORIGIN(x,y,z):",1.337609,-0.006893151,0.9687168,"Direction(x,y,z):",0.03061454,-0.7285765,0.68428
39:35.5,LOCATION,user_Mydosyqae,floor,"ORIGIN(x,y,z):",1.336398,-0.008290668,0.9846062,"Direction(x,y,z):",-0.1015182,-0.6797456,0.7263883
39:35.7,LOCATION,user_ZHenexaequ,floor,"ORIGIN(x,y,z):",-1.214044,-0.07277834,0.7637837,"Direction(x,y,z):",0.4986015,-0.7816785,-0.3746669
39:35.8,LOCATION,user_ZHenexaequ,glass,"ORIGIN(x,y,z):",-1.214047,-0.07282298,0.763743,"Direction(x,y,z):",0.4987226,-0.7812564,-0.3753853
39:37.8,LOCATION,user_Mydosyqae,metal,"ORIGIN(x,y,z):",1.368052,-0.04257472,0.747043,"Direction(x,y,z):",0.07328013,-0.8236786,-0.5623021
39:39.0,LOCATION,user_Mydosyqae,floor,"ORIGIN(x,y,z):",1.343605,-0.04305595,0.7931449,"Direction(x,y,z):",-0.146902,-0.8008677,-0.5805435
39:39.6,LOCATION,user_Mydosyqae,glass,"ORIGIN(x,y,z):",1.33474,-0.03656746,0.8183402,"Direction(x,y,z):",-0.2703843,-0.8099794,-0.5204091
39:39.8,LOCATION,user_Mydosyqae,floor,"ORIGIN(x,y,z):",1.338737,-0.03248873,0.8309892,"Direction(x,y,z):",-0.3116618,-0.8539383,-0.416721
39:40.1,LOCATION,user_Mydosyqae,wall 4,"ORIGIN(x,y,z):",1.374317,-0.001951188,0.9288254,"Direction(x,y,z):",-0.4859824,-0.2397509,0.8404408
39:40.4,LOCATION,user_Mydosyqae,floor,"ORIGIN(x,y,z):",1.358457,-0.008359305,0.9339641,"Direction(x,y,z):",-0.1850786,-0.6177307,0.7643
39:40.4,LOCATION,user_ZHenexaequ,floor,"ORIGIN(x,y,z):",-1.052826,-0.02542108,0.5837022,"Direction(x,y,z):",-0.01217888,-0.8396019,-0.5430658
39:40.5,LOCATION,user_ZHenexaequ,metal,"ORIGIN(x,y,z):",-1.149321,-0.01032071,0.6426547,"Direction(x,y,z):",-0.2877012,-0.8083861,-0.5135561
39:40.7,LOCATION,user_Mydosyqae,plastic,"ORIGIN(x,y,z):",1.34731,-0.02431675,0.9595523,"Direction(x,y,z):",0.04896437,-0.6973686,0.7150382
39:41.2,LOCATION,user_Mydosyqae,paper,"ORIGIN(x,y,z):",1.375282,-0.03623163,1.108023,"Direction(x,y,z):",-0.3311985,-0.7036045,0.6286877
39:41.5,LOCATION,user_Mydosyqae,plastic,"ORIGIN(x,y,z):",1.413232,-0.03944878,1.298554,"Direction(x,y,z):",-0.09730524,-0.8065119,0.5831553
39:42.1,LOCATION,user_Mydosyqae,paper,"ORIGIN(x,y,z):",1.445641,-0.04164225,1.376132,"Direction(x,y,z):",-0.389882,-0.7859319,0.4798989
39:43.0,LOCATION,user_Mydosyqae,floor,"ORIGIN(x,y,z):",1.428968,-0.02717314,1.38302,"Direction(x,y,z):",-0.5791327,-0.6283494,0.5194058
39:43.4,LOCATION,user_Mydosyqae,wall 4,"ORIGIN(x,y,z):",1.418688,-0.01946248,1.36767,"Direction(x,y,z):",-0.7133632,-0.5385455,0.4484212
39:43.5,LOCATION,user_Mydosyqae,rotation_parent,"ORIGIN(x,y,z):",1.359451,0.01267495,1.272508,"Direction(x,y,z):",-0.9969366,0.00698001,-0.07790183
39:43.8,LOCATION,user_ZHenexaequ,floor,"ORIGIN(x,y,z):",-1.343557,0.00742904,1.043431,"Direction(x,y,z):",0.1388631,-0.6987179,-0.7017908
39:44.0,LOCATION,user_ZHenexaequ,glass,"ORIGIN(x,y,z):",-1.332249,0.01096568,1.048847,"Direction(x,y,z):",0.2189356,-0.692171,-0.6877257
39:44.1,LOCATION,user_ZHenexaequ,rotation_parent,"ORIGIN(x,y,z):",-1.170873,0.06363606,1.076944,"Direction(x,y,z):",0.998757,0.01018317,0.04879349
39:44.4,LOCATION,user_ZHenexaequ,wall 4,"ORIGIN(x,y,z):",-1.127087,0.05615081,1.040236,"Direction(x,y,z):",0.8851663,-0.3605254,0.2941122
39:45.5,SceneChange,Always on pressed...,,,,,,,,,
39:45.8,LOCATION,user_ZHenexaequ,plastic,"ORIGIN(x,y,z):",-1.095461,0.05937886,1.066237,"Direction(x,y,z):",0.8972167,-0.3421322,0.2791913
39:45.8,LOCATION,user_ZHenexaequ,rotation_parent,"ORIGIN(x,y,z):",-1.094312,0.06363328,1.090151,"Direction(x,y,z):",0.9983491,-0.05025347,0.02781421
39:46.3,LOCATION,user_ZHenexaequ,wall 4,"ORIGIN(x,y,z):",-1.087118,0.05790909,1.101899,"Direction(x,y,z):",0.8463173,-0.4181219,0.3300318
39:47.6,LOCATION,user_ZHenexaequ,floor,"ORIGIN(x,y,z):",-1.091486,0.05547149,1.120996,"Direction(x,y,z):",0.9205988,-0.35987,0.1516292
39:48.0,LOCATION,user_ZHenexaequ,rotation_parent,"ORIGIN(x,y,z):",-1.100785,0.06005654,1.119335,"Direction(x,y,z):",0.9920796,-0.1251548,0.01070219
40:01.6,SceneChange,Always on pressed...,,,,,,,,,
