timestamp,subject,user,focus,origin,o_x,o_y,o_z,direction,d_x,d_y,d_z
29:00.7,LOCATION,user_Fezhaexaeqe,wall,"ORIGIN(x,y,z):",1.158157,0.1229007,0.9099159,"Direction(x,y,z):",-0.3868829,-0.2564155,0.8857611
29:01.0,LOCATION,user_Fezhaexaeqe,Trash,"ORIGIN(x,y,z):",1.163816,0.1218478,0.9111347,"Direction(x,y,z):",-0.3462844,-0.2534842,0.9032347
29:02.5,LOCATION,user_Fezhaexaeqe,wall,"ORIGIN(x,y,z):",1.16448,0.126128,0.9172131,"Direction(x,y,z):",-0.3169347,-0.2571112,0.9129328
29:02.7,LOCATION,user_Fezhaexaeqe,wall 4,"ORIGIN(x,y,z):",1.164883,0.1246732,0.9319887,"Direction(x,y,z):",-0.3443733,-0.2641205,0.9009148
29:04.4,LOCATION,user_Fezhaexaeqe,wall,"ORIGIN(x,y,z):",1.131922,0.1020774,0.969112,"Direction(x,y,z):",-0.358458,-0.2549874,0.8980474
29:04.5,LOCATION,user_Fezhaexaeqe,wall 4,"ORIGIN(x,y,z):",1.132342,0.1025562,0.9694449,"Direction(x,y,z):",-0.3627797,-0.2583822,0.8953377
29:04.6,LOCATION,user_Fezhaexaeqe,wall,"ORIGIN(x,y,z):",1.132763,0.1034955,0.969637,"Direction(x,y,z):",-0.365055,-0.2576102,0.894635
29:04.7,LOCATION,user_Fezhaexaeqe,Trash,"ORIGIN(x,y,z):",1.134132,0.1047807,0.9698637,"Direction(x,y,z):",-0.361869,-0.2515298,0.8976545
29:07.4,LOCATION,user_Fezhaexaeqe,wall 4,"ORIGIN(x,y,z):",1.143802,0.1146135,0.92531,"Direction(x,y,z):",-0.3704268,-0.2656545,0.8900627
29:08.4,LOCATION,user_Fezhaexaeqe,Trash,"ORIGIN(x,y,z):",1.144109,0.1095534,0.9193398,"Direction(x,y,z):",-0.38043,-0.1979871,0.9033682
29:08.5,LOCATION,user_Fezhaexaeqe,wall 4,"ORIGIN(x,y,z):",1.150011,0.1040922,0.9195642,"Direction(x,y,z):",-0.3931697,-0.313008,0.8645482
29:09.5,LOCATION,user_Fezhaexaeqe,Trash,"ORIGIN(x,y,z):",1.151732,0.110721,0.9115903,"Direction(x,y,z):",-0.3766825,-0.1968602,0.905183
29:09.9,LOCATION,user_Fezhaexaeqe,wall,"ORIGIN(x,y,z):",1.146255,0.1090198,0.913761,"Direction(x,y,z):",-0.3743201,-0.2471094,0.893768
29:10.1,LOCATION,user_Fezhaexaeqe,Trash,"ORIGIN(x,y,z):",1.144317,0.1073632,0.9166135,"Direction(x,y,z):",-0.3716742,-0.2455791,0.8952928
29:12.1,LOCATION,user_Fezhaexaeqe,wall 4,"ORIGIN(x,y,z):",1.224675,0.1040445,0.9331826,"Direction(x,y,z):",-0.3688876,-0.2665971,0.8904201
29:12.8,LOCATION,user_Fezhaexaeqe,wall,"ORIGIN(x,y,z):",1.254043,0.1035901,0.9337429,"Direction(x,y,z):",-0.3843344,-0.2520447,0.8881219
29:12.9,LOCATION,user_Fezhaexaeqe,Trash,"ORIGIN(x,y,z):",1.253202,0.1048519,0.9322529,"Direction(x,y,z):",-0.3804007,-0.2454784,0.8916477
29:13.5,LOCATION,user_Fezhaexaeqe,wall,"ORIGIN(x,y,z):",1.172009,0.1065183,0.919071,"Direction(x,y,z):",-0.3177028,-0.2559583,0.9129897
29:13.6,LOCATION,user_Fezhaexaeqe,wall 4,"ORIGIN(x,y,z):",1.168627,0.1060442,0.9184082,"Direction(x,y,z):",-0.3071569,-0.2706024,0.9123755
29:13.7,LOCATION,user_Fezhaexaeqe,floor,"ORIGIN(x,y,z):",1.102021,0.09266686,0.899473,"Direction(x,y,z):",0.000139499,-0.6151248,0.7884298
29:14.1,LOCATION,user_Fezhaexaeqe,wall 4,"ORIGIN(x,y,z):",1.109654,0.09502596,0.8817522,"Direction(x,y,z):",-0.302474,-0.3146299,0.8997319
29:15.3,LOCATION,user_Fezhaexaeqe,Trash,"ORIGIN(x,y,z):",1.134058,0.102224,0.8761288,"Direction(x,y,z):",-0.3524334,-0.2378916,0.9050958
29:17.8,LOCATION,user_Fezhaexaeqe,wall 4,"ORIGIN(x,y,z):",1.125035,0.1105726,0.921154,"Direction(x,y,z):",-0.3235663,-0.261973,0.9092167
29:17.8,LOCATION,user_Fezhaexaeqe,floor,"ORIGIN(x,y,z):",1.118844,0.09898317,0.9380338,"Direction(x,y,z):",0.008201909,-0.6364666,0.7712607
29:18.5,LOCATION,user_Fezhaexaeqe,Trash,"ORIGIN(x,y,z):",1.162421,0.1159405,0.9323097,"Direction(x,y,z):",-0.3944833,-0.2206627,0.8920151
29:19.5,LOCATION,user_Xedalexa,Trash,"ORIGIN(x,y,z):",-0.008543343,-0.01214978,-0.1178223,"Direction(x,y,z):",-0.03990353,-0.1438453,0.9887954
29:22.5,LOCATION,user_Fezhaexaeqe,wall,"ORIGIN(x,y,z):",1.161185,0.1158813,0.9027856,"Direction(x,y,z):",-0.3027827,-0.2406836,0.9221681
29:24.4,LOCATION,user_Fezhaexaeqe,Trash,"ORIGIN(x,y,z):",1.169766,0.1133327,0.9073643,"Direction(x,y,z):",-0.3497917,-0.237585,0.9062004
29:26.2,LOCATION,user_Fezhaexaeqe,wall,"ORIGIN(x,y,z):",1.153617,0.1122048,0.9093472,"Direction(x,y,z):",-0.4162869,-0.2434853,0.8760253
29:26.2,LOCATION,user_Fezhaexaeqe,wall 4,"ORIGIN(x,y,z):",1.150735,0.1112611,0.9113887,"Direction(x,y,z):",-0.5638717,-0.2603526,0.7837508
29:26.8,LOCATION,user_Fezhaexaeqe,Trash,"ORIGIN(x,y,z):",1.143301,0.1128383,0.9067531,"Direction(x,y,z):",-0.3944229,-0.2282552,0.8901293
29:30.1,LOCATION,user_Fezhaexaeqe,wall 4,"ORIGIN(x,y,z):",1.141079,0.1103603,0.9035751,"Direction(x,y,z):",-0.3820905,-0.2551512,0.888203
29:31.0,LOCATION,user_Fezhaexaeqe,wall,"ORIGIN(x,y,z):",1.135638,0.1088836,0.9064828,"Direction(x,y,z):",-0.3677253,-0.2534152,0.8947395
29:31.1,LOCATION,user_Fezhaexaeqe,Trash,"ORIGIN(x,y,z):",1.136006,0.1088995,0.9067995,"Direction(x,y,z):",-0.3580199,-0.2466315,0.9005525
29:34.4,LOCATION,user_Fezhaexaeqe,wall,"ORIGIN(x,y,z):",1.137957,0.1086835,0.9077123,"Direction(x,y,z):",-0.3960148,-0.2475136,0.8842564
29:34.4,LOCATION,user_Fezhaexaeqe,wall 4,"ORIGIN(x,y,z):",1.13804,0.1086095,0.9076883,"Direction(x,y,z):",-0.4036841,-0.2526889,0.8793108
29:35.1,LOCATION,user_Fezhaexaeqe,wall,"ORIGIN(x,y,z):",1.13236,0.108125,0.900298,"Direction(x,y,z):",-0.3939119,-0.2499767,0.8845027
29:35.2,LOCATION,user_Fezhaexaeqe,Trash,"ORIGIN(x,y,z):",1.133705,0.1082504,0.8991333,"Direction(x,y,z):",-0.3910106,-0.2423323,0.8879108
29:36.4,LOCATION,user_Fezhaexaeqe,wall,"ORIGIN(x,y,z):",1.139072,0.1049452,0.8846633,"Direction(x,y,z):",-0.2930664,-0.2348694,0.9267947
29:37.5,LOCATION,user_Fezhaexaeqe,wall 4,"ORIGIN(x,y,z):",1.135679,0.1059385,0.8970882,"Direction(x,y,z):",-0.3442526,-0.2567422,0.9030911
29:39.4,LOCATION,user_Fezhaexaeqe,wall,"ORIGIN(x,y,z):",1.124253,0.1036918,0.8866453,"Direction(x,y,z):",-0.3491012,-0.250826,0.9028923
29:39.5,LOCATION,user_Fezhaexaeqe,Trash,"ORIGIN(x,y,z):",1.125056,0.1042058,0.885483,"Direction(x,y,z):",-0.3416968,-0.2453348,0.9072233
29:41.6,LOCATION,user_Fezhaexaeqe,rotation_parent,"ORIGIN(x,y,z):",1.07554,0.09918146,0.8232211,"Direction(x,y,z):",-0.7720091,-0.1229949,-0.6235979
29:41.8,LOCATION,user_Xoxuwyshe,rotation_parent,"ORIGIN(x,y,z):",-0.02862196,-0.01149085,-0.0404236,"Direction(x,y,z):",0.08441307,-0.2268093,0.9702742
29:43.2,LOCATION,user_Xoxuwyshe,wall 4,"ORIGIN(x,y,z):",-0.02862196,-0.01149085,-0.0404236,"Direction(x,y,z):",0.08441307,-0.2268093,0.9702742
29:43.6,LOCATION,user_Fezhaexaeqe,wall 4,"ORIGIN(x,y,z):",1.133838,0.119356,0.8825209,"Direction(x,y,z):",-0.4914356,-0.2388987,0.8375074
29:44.7,LOCATION,user_Fezhaexaeqe,rotation_parent,"ORIGIN(x,y,z):",1.111265,0.1034889,0.8282017,"Direction(x,y,z):",-0.8731009,-0.3636174,0.3247725
29:44.7,LOCATION,user_Fezhaexaeqe,wall 4,"ORIGIN(x,y,z):",1.108844,0.1030061,0.8252209,"Direction(x,y,z):",-0.8729143,-0.3650744,0.3236376
29:46.3,LOCATION,user_Fezhaexaeqe,plastic,"ORIGIN(x,y,z):",1.076153,0.09677199,0.8348287,"Direction(x,y,z):",-0.8593059,-0.361848,0.3614684
29:46.5,LOCATION,user_Fezhaexaeqe,wall 4,"ORIGIN(x,y,z):",1.074654,0.09691796,0.8371845,"Direction(x,y,z):",-0.8574282,-0.3619702,0.3657793
29:47.1,LOCATION,user_Fezhaexaeqe,floor,"ORIGIN(x,y,z):",1.146839,0.06066736,0.9140654,"Direction(x,y,z):",0.02084682,-0.7447504,0.6670174
29:47.4,LOCATION,user_Fezhaexaeqe,paper,"ORIGIN(x,y,z):",1.139777,0.05523446,0.932557,"Direction(x,y,z):",-0.1381217,-0.6902093,0.7103052
29:47.6,LOCATION,user_Fezhaexaeqe,floor,"ORIGIN(x,y,z):",1.143078,0.05531477,0.9345772,"Direction(x,y,z):",-0.06702138,-0.6961122,0.7147978
29:47.6,LOCATION,user_Fezhaexaeqe,plastic,"ORIGIN(x,y,z):",1.160004,0.05612199,0.9436252,"Direction(x,y,z):",0.1703917,-0.6907753,0.7027063
29:48.1,LOCATION,user_Fezhaexaeqe,paper,"ORIGIN(x,y,z):",1.140621,0.05754678,0.953867,"Direction(x,y,z):",-0.2409301,-0.6924626,0.6800355
29:48.7,LOCATION,user_Fezhaexaeqe,plastic,"ORIGIN(x,y,z):",1.167364,0.05585908,0.9613801,"Direction(x,y,z):",0.1317059,-0.7187536,0.6826763
29:49.0,LOCATION,user_Fezhaexaeqe,floor,"ORIGIN(x,y,z):",1.168998,0.06008326,0.9600605,"Direction(x,y,z):",0.03939645,-0.7034032,0.7096985
29:49.3,LOCATION,user_Fezhaexaeqe,paper,"ORIGIN(x,y,z):",1.16156,0.06647719,0.9560955,"Direction(x,y,z):",-0.09353626,-0.6570733,0.7480011
29:49.3,LOCATION,user_Fezhaexaeqe,floor,"ORIGIN(x,y,z):",1.158481,0.06923504,0.9543336,"Direction(x,y,z):",-0.154087,-0.6302494,0.7609487
29:50.5,LOCATION,user_Fezhaexaeqe,paper,"ORIGIN(x,y,z):",1.160246,0.06889793,0.9423447,"Direction(x,y,z):",-0.09204616,-0.7253434,0.6822055
29:51.1,LOCATION,user_Fezhaexaeqe,floor,"ORIGIN(x,y,z):",1.157729,0.07325208,0.9468592,"Direction(x,y,z):",-0.2051783,-0.6219291,0.7557155
29:51.1,LOCATION,user_Fezhaexaeqe,Trash,"ORIGIN(x,y,z):",1.145781,0.0901645,0.9535637,"Direction(x,y,z):",-0.360072,-0.2252574,0.9053216
29:57.2,SceneChange,Adding sound...,,,,,,,,,
29:57.8,LOCATION,user_Xoxuwyshe,Trash,"ORIGIN(x,y,z):",-1.189371,0.09943466,1.054627,"Direction(x,y,z):",0.3482475,-0.2242691,0.9101797
29:59.9,SceneChange,Adding sound...,,,,,,,,,
30:02.3,LOCATION,user_Fezhaexaeqe,wall,"ORIGIN(x,y,z):",1.113345,0.1103688,0.910504,"Direction(x,y,z):",-0.3908101,-0.2454589,0.88714
30:02.4,LOCATION,user_Fezhaexaeqe,wall 4,"ORIGIN(x,y,z):",1.114243,0.1098387,0.9110516,"Direction(x,y,z):",-0.3920505,-0.2530654,0.8844514
30:02.8,LOCATION,user_Fezhaexaeqe,wall,"ORIGIN(x,y,z):",1.114567,0.105923,0.9130744,"Direction(x,y,z):",-0.4104506,-0.2427996,0.8789645
30:02.8,LOCATION,user_Fezhaexaeqe,Trash,"ORIGIN(x,y,z):",1.11433,0.1058959,0.9130911,"Direction(x,y,z):",-0.4141973,-0.2349138,0.8793498
30:03.1,LOCATION,user_Xoxuwyshe,rotation_parent,"ORIGIN(x,y,z):",-1.150619,0.09837283,0.9532706,"Direction(x,y,z):",0.9970883,-0.003961576,-0.07615184
30:03.8,LOCATION,user_Fezhaexaeqe,rotation_parent,"ORIGIN(x,y,z):",1.054654,0.1080434,0.8699715,"Direction(x,y,z):",-0.9976422,-0.05257735,-0.04411113
30:04.6,SceneChange,Always on pressed...,,,,,,,,,
30:16.8,SceneChange,Always on pressed...,,,,,,,,,
30:20.2,LOCATION,user_Xoxuwyshe,floor,"ORIGIN(x,y,z):",-1.150047,0.1006155,0.9022728,"Direction(x,y,z):",0.9406261,-0.3390895,0.01552004
30:20.4,LOCATION,user_Xoxuwyshe,rotation_parent,"ORIGIN(x,y,z):",-1.153214,0.1028434,0.9001189,"Direction(x,y,z):",0.9998714,-0.0137031,-0.008335948
30:22.8,LOCATION,user_Xoxuwyshe,Trash,"ORIGIN(x,y,z):",-1.157403,0.09225135,0.9483806,"Direction(x,y,z):",0.3228171,-0.2048312,0.924031
30:22.9,LOCATION,user_Xoxuwyshe,wall,"ORIGIN(x,y,z):",-1.160999,0.09105771,0.9229792,"Direction(x,y,z):",0.3692859,-0.2489939,0.8953379
30:26.5,LOCATION,user_Xoxuwyshe,rotation_parent,"ORIGIN(x,y,z):",-1.113093,0.09540517,0.874888,"Direction(x,y,z):",0.997834,0.007189845,0.06538879
30:28.9,LOCATION,user_Xoxuwyshe,wall 4,"ORIGIN(x,y,z):",-1.121632,0.09691788,0.9396203,"Direction(x,y,z):",0.5841813,-0.3217297,0.7451323
30:29.4,LOCATION,user_Xoxuwyshe,wall,"ORIGIN(x,y,z):",-1.118339,0.09552702,0.9308569,"Direction(x,y,z):",0.3411142,-0.2538101,0.9051086
30:29.4,LOCATION,user_Xoxuwyshe,Trash,"ORIGIN(x,y,z):",-1.11872,0.09557374,0.9306334,"Direction(x,y,z):",0.3464269,-0.2469747,0.9049817
30:29.5,LOCATION,user_Xoxuwyshe,wall,"ORIGIN(x,y,z):",-1.119189,0.0955573,0.9310107,"Direction(x,y,z):",0.3460615,-0.2477068,0.9049214
30:29.9,LOCATION,user_Xoxuwyshe,wall 4,"ORIGIN(x,y,z):",-1.120538,0.09726848,0.9265873,"Direction(x,y,z):",0.5344387,-0.229956,0.8133238
30:30.0,LOCATION,user_Xoxuwyshe,rotation_parent,"ORIGIN(x,y,z):",-1.124098,0.1100172,0.8996384,"Direction(x,y,z):",0.9984503,0.02669495,-0.04883014
30:33.5,LOCATION,user_Fezhaexaeqe,plastic,"ORIGIN(x,y,z):",1.152154,0.1212672,0.901979,"Direction(x,y,z):",-0.9067205,-0.3189247,0.275944
30:33.6,LOCATION,user_Fezhaexaeqe,wall 4,"ORIGIN(x,y,z):",1.174974,0.1045278,0.956303,"Direction(x,y,z):",-0.4254919,-0.2765584,0.8616682
30:34.2,LOCATION,user_Fezhaexaeqe,wall,"ORIGIN(x,y,z):",1.168367,0.1053398,0.9513532,"Direction(x,y,z):",-0.4296806,-0.2484647,0.8681243
30:34.2,LOCATION,user_Fezhaexaeqe,Trash,"ORIGIN(x,y,z):",1.167456,0.1056883,0.9505087,"Direction(x,y,z):",-0.4357057,-0.2386765,0.8678676
30:35.3,LOCATION,user_Xoxuwyshe,Trash,"ORIGIN(x,y,z):",-1.169085,0.09936646,0.9618486,"Direction(x,y,z):",0.4286289,-0.2347735,0.8724442
30:35.5,LOCATION,user_Xoxuwyshe,wall 4,"ORIGIN(x,y,z):",-1.166245,0.09909968,0.9582465,"Direction(x,y,z):",0.4846511,-0.2428817,0.8403105
30:35.7,LOCATION,user_Xoxuwyshe,rotation_parent,"ORIGIN(x,y,z):",-1.136985,0.1007191,0.8839545,"Direction(x,y,z):",0.9819366,-0.1229761,-0.143797
30:36.6,LOCATION,user_Fezhaexaeqe,plastic,"ORIGIN(x,y,z):",1.113923,0.1136902,0.9088316,"Direction(x,y,z):",-0.8886654,-0.3579711,0.2865843
30:36.7,LOCATION,user_Xoxuwyshe,floor,"ORIGIN(x,y,z):",-1.141279,0.1001139,0.8943298,"Direction(x,y,z):",0.9306919,-0.3642842,0.03331071
30:37.2,LOCATION,user_Xoxuwyshe,wall 4,"ORIGIN(x,y,z):",-1.139958,0.09951422,0.9011936,"Direction(x,y,z):",0.9172727,-0.3747662,0.1347625
30:37.2,LOCATION,user_Fezhaexaeqe,wall 4,"ORIGIN(x,y,z):",1.114415,0.1107831,0.9055496,"Direction(x,y,z):",-0.8771518,-0.3686368,0.3077527
30:38.3,LOCATION,user_Fezhaexaeqe,plastic,"ORIGIN(x,y,z):",1.103426,0.1035378,0.894785,"Direction(x,y,z):",-0.8688082,-0.3629448,0.3368137
30:38.5,LOCATION,user_Xoxuwyshe,plastic,"ORIGIN(x,y,z):",-1.12744,0.09608078,0.9045783,"Direction(x,y,z):",0.8832515,-0.3602298,0.3001687
30:38.7,LOCATION,user_Xoxuwyshe,floor,"ORIGIN(x,y,z):",-1.126745,0.09594018,0.9033831,"Direction(x,y,z):",0.8952876,-0.3621013,0.2595049
30:38.8,LOCATION,user_Xoxuwyshe,wall 4,"ORIGIN(x,y,z):",-1.124036,0.09537885,0.8990926,"Direction(x,y,z):",0.9182957,-0.3923049,-0.05319715
30:38.8,LOCATION,user_Fezhaexaeqe,wall 4,"ORIGIN(x,y,z):",1.091134,0.1032335,0.8863698,"Direction(x,y,z):",-0.8649007,-0.3659937,0.3435046
30:38.9,LOCATION,user_Xoxuwyshe,metal,"ORIGIN(x,y,z):",-1.122924,0.09576679,0.9054683,"Direction(x,y,z):",0.8976651,-0.3671585,-0.2437046
30:39.1,LOCATION,user_Xoxuwyshe,floor,"ORIGIN(x,y,z):",-1.122899,0.0958036,0.9057245,"Direction(x,y,z):",0.9119843,-0.3686014,-0.1800493
30:39.5,LOCATION,user_Xoxuwyshe,plastic,"ORIGIN(x,y,z):",-1.122281,0.09593199,0.9087442,"Direction(x,y,z):",0.9035596,-0.3431965,0.2565078
30:39.7,LOCATION,user_Xoxuwyshe,floor,"ORIGIN(x,y,z):",-1.122331,0.09594963,0.9078556,"Direction(x,y,z):",0.9031616,-0.3444313,0.256254
30:39.9,LOCATION,user_Xoxuwyshe,plastic,"ORIGIN(x,y,z):",-1.12365,0.09629267,0.9032849,"Direction(x,y,z):",0.8817967,-0.3363509,0.3306095
30:40.3,LOCATION,user_Xoxuwyshe,floor,"ORIGIN(x,y,z):",-1.124213,0.0961308,0.8959343,"Direction(x,y,z):",0.9338785,-0.355033,0.04268962
30:40.5,LOCATION,user_Fezhaexaeqe,paper,"ORIGIN(x,y,z):",1.129915,0.06749783,0.9235262,"Direction(x,y,z):",-0.1935858,-0.6873139,0.7000886
30:40.5,LOCATION,user_Xoxuwyshe,plastic,"ORIGIN(x,y,z):",-1.123569,0.09387743,0.9021565,"Direction(x,y,z):",0.8788468,-0.358137,0.3152242
30:40.6,LOCATION,user_Xoxuwyshe,wall 4,"ORIGIN(x,y,z):",-1.123512,0.09373269,0.9021887,"Direction(x,y,z):",0.8785965,-0.3589269,0.3150234
30:41.0,LOCATION,user_Fezhaexaeqe,plastic,"ORIGIN(x,y,z):",1.157547,0.05907663,0.9640802,"Direction(x,y,z):",0.08196484,-0.6958719,0.7134733
30:41.4,LOCATION,user_Xoxuwyshe,paper,"ORIGIN(x,y,z):",-1.210191,0.02374858,1.042503,"Direction(x,y,z):",0.2040066,-0.728022,0.6544963
30:41.5,LOCATION,user_Fezhaexaeqe,floor,"ORIGIN(x,y,z):",1.158191,0.0592576,0.973173,"Direction(x,y,z):",0.04080588,-0.6995216,0.7134455
30:41.6,LOCATION,user_Fezhaexaeqe,paper,"ORIGIN(x,y,z):",1.143624,0.05038901,0.9991308,"Direction(x,y,z):",-0.1442888,-0.7435357,0.6529436
30:41.7,LOCATION,user_Xoxuwyshe,floor,"ORIGIN(x,y,z):",-1.211757,0.02323602,1.043143,"Direction(x,y,z):",0.1226097,-0.7355336,0.6663011
30:41.8,LOCATION,user_Xoxuwyshe,plastic,"ORIGIN(x,y,z):",-1.219118,0.02186161,1.046111,"Direction(x,y,z):",-0.1471744,-0.7188598,0.679397
30:42.3,LOCATION,user_Fezhaexaeqe,plastic,"ORIGIN(x,y,z):",1.177032,0.04496398,1.026724,"Direction(x,y,z):",0.1872603,-0.718083,0.6702913
30:42.8,LOCATION,user_Xoxuwyshe,paper,"ORIGIN(x,y,z):",-1.226827,0.02244997,1.069124,"Direction(x,y,z):",0.2860941,-0.7131964,0.6399228
30:42.9,LOCATION,user_Fezhaexaeqe,paper,"ORIGIN(x,y,z):",1.157179,0.05257899,1.011726,"Direction(x,y,z):",-0.265352,-0.7188637,0.6425133
30:43.5,LOCATION,user_Fezhaexaeqe,floor,"ORIGIN(x,y,z):",1.149961,0.06187462,1.006713,"Direction(x,y,z):",-0.3564429,-0.660218,0.6611056
30:43.6,LOCATION,user_Xoxuwyshe,plastic,"ORIGIN(x,y,z):",-1.232435,0.02448427,1.062681,"Direction(x,y,z):",-0.1609825,-0.72495,0.6697254
30:43.9,LOCATION,user_Xoxuwyshe,wall 4,"ORIGIN(x,y,z):",-1.226237,0.03862509,1.058609,"Direction(x,y,z):",0.3368576,-0.3314066,0.881304
30:44.7,LOCATION,user_Xoxuwyshe,floor,"ORIGIN(x,y,z):",-1.208444,0.03821296,1.041943,"Direction(x,y,z):",0.3819211,-0.4426594,0.8112885
30:44.8,LOCATION,user_Xoxuwyshe,paper,"ORIGIN(x,y,z):",-1.196919,0.03053211,0.9770199,"Direction(x,y,z):",0.3751977,-0.6417305,0.6688862
30:44.9,LOCATION,user_Fezhaexaeqe,wall 4,"ORIGIN(x,y,z):",1.10953,0.1030623,0.9504333,"Direction(x,y,z):",-0.9201763,-0.3913928,0.009333998
30:45.1,LOCATION,user_Xoxuwyshe,floor,"ORIGIN(x,y,z):",-1.196933,0.02306821,0.9352996,"Direction(x,y,z):",0.3876972,-0.7368915,0.5537887
30:45.1,LOCATION,user_Xoxuwyshe,glass,"ORIGIN(x,y,z):",-1.211679,-0.02512197,0.6847413,"Direction(x,y,z):",0.2865575,-0.8340139,-0.4714928
30:45.2,LOCATION,user_Fezhaexaeqe,glass,"ORIGIN(x,y,z):",1.124122,0.04350962,0.7932565,"Direction(x,y,z):",-0.2070187,-0.8127667,-0.5445674
30:45.4,LOCATION,user_Xoxuwyshe,metal,"ORIGIN(x,y,z):",-1.215749,-0.02646248,0.6750373,"Direction(x,y,z):",-0.2232786,-0.8411028,-0.4926385
30:45.9,LOCATION,user_Fezhaexaeqe,metal,"ORIGIN(x,y,z):",1.223269,0.03719842,0.7551776,"Direction(x,y,z):",0.1989146,-0.8315846,-0.5185556
30:46.3,LOCATION,user_Xoxuwyshe,floor,"ORIGIN(x,y,z):",-1.222336,-0.02800603,0.6563319,"Direction(x,y,z):",-0.1004071,-0.9638599,-0.2467638
30:46.4,LOCATION,user_Xoxuwyshe,metal,"ORIGIN(x,y,z):",-1.207267,-0.02826411,0.6489524,"Direction(x,y,z):",-0.2110816,-0.8685368,-0.4484289
30:46.7,LOCATION,user_Xoxuwyshe,glass,"ORIGIN(x,y,z):",-1.186959,-0.02204489,0.6492261,"Direction(x,y,z):",0.2893875,-0.8416934,-0.4558586
30:46.9,LOCATION,user_Fezhaexaeqe,floor,"ORIGIN(x,y,z):",1.21467,0.05020788,0.7758046,"Direction(x,y,z):",-0.01385877,-0.9043579,-0.4265498
30:47.4,LOCATION,user_Xoxuwyshe,floor,"ORIGIN(x,y,z):",-1.165884,-0.002897803,0.6926095,"Direction(x,y,z):",0.3851733,-0.8744825,-0.294825
30:48.4,LOCATION,user_Fezhaexaeqe,plastic,"ORIGIN(x,y,z):",1.152968,0.1215493,0.9025122,"Direction(x,y,z):",-0.8727404,-0.3591584,0.3306501
30:50.5,LOCATION,user_Xoxuwyshe,paper,"ORIGIN(x,y,z):",-1.16365,0.04306423,1.030029,"Direction(x,y,z):",0.1891568,-0.715708,0.6722959
30:51.4,LOCATION,user_Xoxuwyshe,plastic,"ORIGIN(x,y,z):",-1.171257,0.01703857,1.05066,"Direction(x,y,z):",-0.1450565,-0.7288504,0.6691305
30:52.0,LOCATION,user_Xoxuwyshe,paper,"ORIGIN(x,y,z):",-1.199048,0.01992007,1.063244,"Direction(x,y,z):",0.2406645,-0.7164978,0.6547607
30:52.3,LOCATION,user_Xoxuwyshe,plastic,"ORIGIN(x,y,z):",-1.197518,0.01944947,1.065323,"Direction(x,y,z):",-0.154643,-0.7396826,0.6549466
30:52.5,LOCATION,user_Xoxuwyshe,floor,"ORIGIN(x,y,z):",-1.201002,0.02482091,1.06822,"Direction(x,y,z):",0.2653371,-0.6089302,0.7475294
30:52.7,LOCATION,user_Fezhaexaeqe,floor,"ORIGIN(x,y,z):",1.10468,0.1051732,0.9223166,"Direction(x,y,z):",-0.7211635,-0.2877658,0.6301699
