timestamp,subject,user,focus,origin,o_x,o_y,o_z,direction,d_x,d_y,d_z
22:53.7,LOCATION,user_Coniketa,wall 4,"ORIGIN(x,y,z):",0.739669,0.08221802,1.178067,"Direction(x,y,z):",-0.8798345,-0.4578118,-0.1276706
22:54.8,LOCATION,user_Coniketa,floor,"ORIGIN(x,y,z):",0.744226,0.08845516,1.161391,"Direction(x,y,z):",-0.9099538,-0.3812018,-0.1633076
22:55.4,LOCATION,user_Coniketa,metal,"ORIGIN(x,y,z):",0.7444732,0.09020092,1.15428,"Direction(x,y,z):",-0.882494,-0.3553398,-0.3081203
22:55.4,LOCATION,user_Coniketa,floor,"ORIGIN(x,y,z):",0.7455198,0.09067062,1.149573,"Direction(x,y,z):",-0.8638741,-0.3344493,-0.3766499
22:55.9,LOCATION,user_Coniketa,rotation_parent,"ORIGIN(x,y,z):",0.7477667,0.08934963,1.125971,"Direction(x,y,z):",-0.6427122,-0.133541,-0.7543791
22:56.2,LOCATION,user_Coniketa,floor,"ORIGIN(x,y,z):",0.7399197,0.08519303,1.161779,"Direction(x,y,z):",-0.917797,-0.3895665,-0.07672453
22:57.1,LOCATION,user_Hapizhaeqy,rotation_parent,"ORIGIN(x,y,z):",-0.05081584,-0.0131789,0.05697615,"Direction(x,y,z):",-0.003178465,-0.143458,0.9896513
22:57.2,LOCATION,user_Coniketa,rotation_parent,"ORIGIN(x,y,z):",0.7432266,0.08381359,1.200082,"Direction(x,y,z):",-0.8711494,-0.4249631,-0.2459777
23:02.5,LOCATION,user_Hapizhaeqy,wall 4,"ORIGIN(x,y,z):",-0.1208201,-0.01978815,0.2622656,"Direction(x,y,z):",0.1963867,-0.1880179,0.9623313
23:02.7,LOCATION,user_Hapizhaeqy,rotation_parent,"ORIGIN(x,y,z):",-0.4428276,-0.02865224,1.14958,"Direction(x,y,z):",0.964193,-0.1802499,-0.1945294
23:03.7,LOCATION,user_Hapizhaeqy,wall 4,"ORIGIN(x,y,z):",-0.467394,-0.04733923,1.202918,"Direction(x,y,z):",0.8408778,-0.5017692,-0.2028597
23:04.5,LOCATION,user_Hapizhaeqy,plastic,"ORIGIN(x,y,z):",-0.4811293,-0.05429369,1.23805,"Direction(x,y,z):",0.9113156,-0.337904,0.235212
23:04.5,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-0.4855315,-0.0532547,1.257245,"Direction(x,y,z):",0.8966389,-0.4068333,0.174715
23:05.3,LOCATION,user_Hapizhaeqy,wall 4,"ORIGIN(x,y,z):",-0.4712074,-0.04985013,1.228001,"Direction(x,y,z):",0.8844088,-0.4607156,0.07457922
23:05.5,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-0.47085,-0.04951789,1.224944,"Direction(x,y,z):",0.8848427,-0.4603385,0.07170746
23:05.7,LOCATION,user_Hapizhaeqy,plastic,"ORIGIN(x,y,z):",-0.4657425,-0.04584681,1.194211,"Direction(x,y,z):",0.8796998,-0.3943561,0.2657283
23:06.2,LOCATION,user_Hapizhaeqy,rotation_parent,"ORIGIN(x,y,z):",-0.4734087,-0.02644793,1.176306,"Direction(x,y,z):",0.9913206,-0.1116213,0.06945569
23:06.5,LOCATION,user_Hapizhaeqy,wall 4,"ORIGIN(x,y,z):",-0.4695127,-0.03385219,1.168334,"Direction(x,y,z):",0.8167523,-0.461465,0.3463609
23:07.6,LOCATION,user_Coniketa,wall 4,"ORIGIN(x,y,z):",0.6588003,0.0474744,1.172433,"Direction(x,y,z):",-0.7119984,-0.6988428,0.06838882
23:07.7,LOCATION,user_Hapizhaeqy,plastic,"ORIGIN(x,y,z):",-0.491005,-0.04153947,1.192667,"Direction(x,y,z):",0.888677,-0.3917233,0.2383399
23:08.6,LOCATION,user_Hapizhaeqy,wall 4,"ORIGIN(x,y,z):",-0.5788779,-0.03565583,1.254251,"Direction(x,y,z):",0.847854,-0.4195654,0.3242043
23:09.1,LOCATION,user_Hapizhaeqy,plastic,"ORIGIN(x,y,z):",-0.5760711,-0.03489492,1.251465,"Direction(x,y,z):",0.8594316,-0.4094487,0.3061521
23:09.1,LOCATION,user_Coniketa,Trash,"ORIGIN(x,y,z):",0.7130337,0.07562076,1.230872,"Direction(x,y,z):",-0.2612755,-0.2287834,0.9377598
23:09.1,LOCATION,user_Hapizhaeqy,rotation_parent,"ORIGIN(x,y,z):",-0.5549875,-0.02930495,1.228227,"Direction(x,y,z):",0.9689299,-0.2259725,0.1005548
23:09.4,LOCATION,user_Coniketa,wall 4,"ORIGIN(x,y,z):",0.7096384,0.07556532,1.229268,"Direction(x,y,z):",-0.4536127,-0.272781,0.8484257
23:09.9,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-0.5497407,-0.02274031,1.222488,"Direction(x,y,z):",0.8976237,-0.4257563,0.1140316
23:10.7,LOCATION,user_Hapizhaeqy,plastic,"ORIGIN(x,y,z):",-0.5471357,-0.01334398,1.213225,"Direction(x,y,z):",0.8851458,-0.3836513,0.2633033
23:11.8,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-0.5449583,-0.01420267,1.203843,"Direction(x,y,z):",0.9048946,-0.3785317,0.1946267
23:12.5,LOCATION,user_Hapizhaeqy,plastic,"ORIGIN(x,y,z):",-0.5442829,-0.0210192,1.193974,"Direction(x,y,z):",0.8524572,-0.4111602,0.3228994
23:13.0,LOCATION,user_Hapizhaeqy,paper,"ORIGIN(x,y,z):",-0.5477855,-0.02197829,1.195297,"Direction(x,y,z):",0.8476756,-0.4179448,0.3267541
23:13.0,LOCATION,user_Hapizhaeqy,wall 4,"ORIGIN(x,y,z):",-0.551529,-0.02449319,1.19663,"Direction(x,y,z):",0.8048781,-0.4778362,0.3519147
23:13.4,LOCATION,user_Hapizhaeqy,plastic,"ORIGIN(x,y,z):",-0.5528241,-0.02357751,1.193897,"Direction(x,y,z):",0.8917519,-0.3802845,0.2452803
23:13.7,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-0.5540538,-0.02368807,1.19,"Direction(x,y,z):",0.9011517,-0.3939914,0.1808213
23:14.0,LOCATION,user_Hapizhaeqy,wall 4,"ORIGIN(x,y,z):",-0.585317,-0.02702657,1.130849,"Direction(x,y,z):",0.7307389,-0.4155731,-0.5415899
23:14.4,LOCATION,user_Hapizhaeqy,metal,"ORIGIN(x,y,z):",-0.5797229,-0.02116967,1.131637,"Direction(x,y,z):",0.8639838,-0.3283798,-0.3817048
23:14.9,LOCATION,user_Coniketa,floor,"ORIGIN(x,y,z):",0.764543,0.08259529,1.18275,"Direction(x,y,z):",-0.9027813,-0.3983289,0.1622342
23:14.9,LOCATION,user_Coniketa,rotation_parent,"ORIGIN(x,y,z):",0.7646202,0.0826382,1.18266,"Direction(x,y,z):",-0.9024885,-0.3988544,0.1625719
23:15.1,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-0.5721262,-0.0192447,1.140047,"Direction(x,y,z):",0.8907945,-0.3475688,-0.2927134
23:15.1,LOCATION,user_Hapizhaeqy,plastic,"ORIGIN(x,y,z):",-0.5515312,-0.01309672,1.181309,"Direction(x,y,z):",0.8828828,-0.3386337,0.3253386
23:16.4,LOCATION,user_Coniketa,wall 4,"ORIGIN(x,y,z):",0.821978,0.1032568,1.085556,"Direction(x,y,z):",-0.1692344,-0.1075357,-0.9796917
23:17.0,LOCATION,user_Hapizhaeqy,paper,"ORIGIN(x,y,z):",-0.4335092,-0.0281808,1.232206,"Direction(x,y,z):",0.8474988,-0.4468039,0.2865519
23:17.0,LOCATION,user_Hapizhaeqy,wall 4,"ORIGIN(x,y,z):",-0.3727246,-0.04806841,1.241626,"Direction(x,y,z):",0.7304108,-0.5608124,0.3898584
23:17.5,LOCATION,user_Coniketa,floor,"ORIGIN(x,y,z):",0.8142959,0.08770431,1.135324,"Direction(x,y,z):",-0.025192,-0.2188295,-0.9754378
23:17.7,LOCATION,user_Coniketa,wall 4,"ORIGIN(x,y,z):",0.810328,0.08181758,1.140064,"Direction(x,y,z):",-0.0663228,-0.244005,-0.9675034
23:17.9,LOCATION,user_Hapizhaeqy,paper,"ORIGIN(x,y,z):",-0.6574087,-0.07041509,1.278682,"Direction(x,y,z):",-0.318942,-0.8018423,0.5052969
23:18.4,LOCATION,user_Hapizhaeqy,plastic,"ORIGIN(x,y,z):",-0.6912787,-0.08394906,1.21312,"Direction(x,y,z):",-0.5240745,-0.6293873,0.5737747
23:18.6,LOCATION,user_Hapizhaeqy,paper,"ORIGIN(x,y,z):",-0.6610577,-0.08081644,1.197578,"Direction(x,y,z):",-0.2522862,-0.6993749,0.6687499
23:19.3,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-0.646754,-0.0736561,1.189963,"Direction(x,y,z):",-0.01164711,-0.7654131,0.6434339
23:19.9,LOCATION,user_Hapizhaeqy,paper,"ORIGIN(x,y,z):",-0.6535983,-0.07184763,1.18212,"Direction(x,y,z):",-0.04784777,-0.8350387,0.5481068
23:19.9,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-0.6582072,-0.07155084,1.176617,"Direction(x,y,z):",-0.05993339,-0.8754713,0.4795393
23:20.0,LOCATION,user_Hapizhaeqy,glass,"ORIGIN(x,y,z):",-0.7302967,-0.07176346,1.097851,"Direction(x,y,z):",-0.1919361,-0.6982661,-0.6896267
23:20.2,LOCATION,user_Hapizhaeqy,metal,"ORIGIN(x,y,z):",-0.7542415,-0.07261778,1.087962,"Direction(x,y,z):",-0.5445552,-0.6028101,-0.5831636
23:20.3,LOCATION,user_Coniketa,floor,"ORIGIN(x,y,z):",0.7951058,0.02645349,1.261524,"Direction(x,y,z):",-0.193004,-0.7422679,0.6417069
23:20.8,LOCATION,user_Coniketa,wall 4,"ORIGIN(x,y,z):",0.8085297,0.03141071,1.257697,"Direction(x,y,z):",-0.2647304,-0.6506603,0.7117296
23:20.8,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-0.7264132,-0.05188286,1.031359,"Direction(x,y,z):",-0.4271807,-0.5436454,-0.7224724
23:21.9,LOCATION,user_Hapizhaeqy,metal,"ORIGIN(x,y,z):",-0.7231405,-0.05012865,1.035911,"Direction(x,y,z):",-0.4427513,-0.5606135,-0.6997741
23:23.4,LOCATION,user_Coniketa,plastic,"ORIGIN(x,y,z):",0.7402599,0.08606612,1.203699,"Direction(x,y,z):",-0.8652202,-0.4203677,0.2732857
23:23.5,LOCATION,user_Coniketa,paper,"ORIGIN(x,y,z):",0.7397456,0.08453982,1.202326,"Direction(x,y,z):",-0.8633049,-0.4330923,0.2591056
23:23.6,LOCATION,user_Coniketa,wall 4,"ORIGIN(x,y,z):",0.7394453,0.08315979,1.201304,"Direction(x,y,z):",-0.8610281,-0.4444886,0.2471041
23:24.9,LOCATION,user_Hapizhaeqy,wall 4,"ORIGIN(x,y,z):",-0.2471812,-0.02240183,0.355287,"Direction(x,y,z):",-0.0436976,-0.1981154,0.9792042
23:24.9,LOCATION,user_Hapizhaeqy,rotation_parent,"ORIGIN(x,y,z):",-0.4205387,-0.038384,0.6042601,"Direction(x,y,z):",-0.07298011,-0.3374058,0.938526
23:25.0,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-0.542244,-0.04985903,0.7787814,"Direction(x,y,z):",-0.09184955,-0.4340093,0.896214
23:25.9,LOCATION,user_Coniketa,plastic,"ORIGIN(x,y,z):",0.8843705,0.06920753,1.127001,"Direction(x,y,z):",-0.89464,-0.320977,0.3107941
23:26.1,LOCATION,user_Coniketa,wall 4,"ORIGIN(x,y,z):",0.8847477,0.0732479,1.108754,"Direction(x,y,z):",-0.8659195,-0.4134576,0.2814893
23:26.2,LOCATION,user_Hapizhaeqy,paper,"ORIGIN(x,y,z):",-0.8709075,-0.07869256,1.204731,"Direction(x,y,z):",-0.1568739,-0.6675325,0.7278674
23:28.1,LOCATION,user_Coniketa,paper,"ORIGIN(x,y,z):",0.9025834,0.03772328,1.33317,"Direction(x,y,z):",-0.002896255,-0.8687881,0.4951757
23:29.1,LOCATION,user_Coniketa,plastic,"ORIGIN(x,y,z):",1.010519,0.009200477,1.289429,"Direction(x,y,z):",0.2932314,-0.8214688,0.4890851
23:29.9,LOCATION,user_Coniketa,paper,"ORIGIN(x,y,z):",1.01204,0.01087921,1.302921,"Direction(x,y,z):",-0.2090291,-0.8386629,0.5029426
23:30.4,LOCATION,user_Coniketa,floor,"ORIGIN(x,y,z):",0.9969103,0.0174599,1.299603,"Direction(x,y,z):",-0.3133062,-0.8166838,0.4846306
23:30.5,LOCATION,user_Coniketa,plastic,"ORIGIN(x,y,z):",0.9197491,0.05813172,1.270147,"Direction(x,y,z):",-0.9088224,-0.3805473,0.1709546
23:30.5,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-0.897055,-0.08126038,1.22657,"Direction(x,y,z):",-0.1749824,-0.7354994,0.6545394
23:30.9,LOCATION,user_Coniketa,wall 4,"ORIGIN(x,y,z):",0.9227673,0.05718886,1.272638,"Direction(x,y,z):",-0.884101,-0.4024579,0.2374721
23:31.0,LOCATION,user_Hapizhaeqy,paper,"ORIGIN(x,y,z):",-0.8867673,-0.07605238,1.233425,"Direction(x,y,z):",-0.04004443,-0.7256261,0.6869231
23:31.0,LOCATION,user_Coniketa,paper,"ORIGIN(x,y,z):",0.9847998,0.02902712,1.302725,"Direction(x,y,z):",-0.03345865,-0.8088625,0.5870452
23:31.3,LOCATION,user_Coniketa,plastic,"ORIGIN(x,y,z):",1.022429,0.0197513,1.295645,"Direction(x,y,z):",0.2061584,-0.836068,0.5084181
23:32.0,LOCATION,user_Hapizhaeqy,plastic,"ORIGIN(x,y,z):",-0.8936341,-0.07184958,1.268921,"Direction(x,y,z):",-0.4087299,-0.7346731,0.5414751
23:32.1,LOCATION,user_Coniketa,floor,"ORIGIN(x,y,z):",1.048187,0.01056962,1.301498,"Direction(x,y,z):",0.1579746,-0.8478223,0.5062029
23:32.1,LOCATION,user_Coniketa,paper,"ORIGIN(x,y,z):",1.092455,0.005644124,1.344456,"Direction(x,y,z):",-0.1939721,-0.8619029,0.4685064
23:32.2,LOCATION,user_Hapizhaeqy,paper,"ORIGIN(x,y,z):",-0.890999,-0.06920183,1.270706,"Direction(x,y,z):",-0.1072731,-0.7257323,0.6795624
23:33.3,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-0.8487152,-0.0783647,1.261608,"Direction(x,y,z):",0.1794587,-0.7800894,0.5993789
23:33.3,LOCATION,user_Coniketa,floor,"ORIGIN(x,y,z):",1.067841,0.01267711,1.433846,"Direction(x,y,z):",0.0325125,-0.8826035,0.4689927
23:33.6,LOCATION,user_Coniketa,paper,"ORIGIN(x,y,z):",1.049712,0.01233851,1.433024,"Direction(x,y,z):",-0.008835423,-0.887541,0.4606439
23:33.7,LOCATION,user_Coniketa,floor,"ORIGIN(x,y,z):",1.000256,0.008629475,1.438434,"Direction(x,y,z):",-0.3214715,-0.8573262,0.4020545
23:33.8,LOCATION,user_Hapizhaeqy,paper,"ORIGIN(x,y,z):",-0.8525601,-0.07600203,1.261294,"Direction(x,y,z):",0.1482413,-0.7702144,0.6203179
23:34.1,LOCATION,user_Hapizhaeqy,plastic,"ORIGIN(x,y,z):",-0.9203601,-0.07445961,1.244728,"Direction(x,y,z):",-0.3900928,-0.7485703,0.5361625
23:34.1,LOCATION,user_Coniketa,paper,"ORIGIN(x,y,z):",0.9738054,0.00515654,1.432739,"Direction(x,y,z):",-0.2904565,-0.865043,0.4090666
23:34.9,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-0.9301217,-0.07333256,1.239968,"Direction(x,y,z):",-0.2570553,-0.7475895,0.6123989
23:34.9,LOCATION,user_Hapizhaeqy,wall 4,"ORIGIN(x,y,z):",-0.9040456,-0.06679894,1.231615,"Direction(x,y,z):",0.382465,-0.6112751,0.692866
23:35.7,LOCATION,user_Hapizhaeqy,paper,"ORIGIN(x,y,z):",-0.8375996,-0.05893662,1.20042,"Direction(x,y,z):",0.03594701,-0.707355,0.7059438
23:36.9,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-0.9363179,-0.08498355,1.274636,"Direction(x,y,z):",-0.2261787,-0.7696608,0.5970472
23:37.1,LOCATION,user_Hapizhaeqy,paper,"ORIGIN(x,y,z):",-0.9675536,-0.08509021,1.257639,"Direction(x,y,z):",-0.0953626,-0.8650667,0.4925094
23:37.1,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-0.9683015,-0.08508556,1.256892,"Direction(x,y,z):",-0.1019774,-0.8629545,0.494884
23:37.3,LOCATION,user_Hapizhaeqy,plastic,"ORIGIN(x,y,z):",-0.9726034,-0.08686884,1.24146,"Direction(x,y,z):",-0.3652397,-0.7663598,0.5284814
23:37.8,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-1.008837,-0.08905827,1.207521,"Direction(x,y,z):",-0.5724111,-0.7254633,0.3821628
23:38.4,LOCATION,user_Hapizhaeqy,metal,"ORIGIN(x,y,z):",-0.9804512,-0.08310165,1.114161,"Direction(x,y,z):",-0.2539548,-0.6542571,-0.7123585
23:39.8,LOCATION,user_Coniketa,plastic,"ORIGIN(x,y,z):",0.907948,-0.02772162,1.42596,"Direction(x,y,z):",0.3359632,-0.8597237,0.3847127
23:39.8,LOCATION,user_Hapizhaeqy,glass,"ORIGIN(x,y,z):",-1.226688,-0.09056906,0.6605546,"Direction(x,y,z):",0.2237715,-0.7814231,-0.5824983
23:41.8,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-0.9649698,-0.1111711,0.6132145,"Direction(x,y,z):",-0.179452,-0.9652364,-0.1900414
23:42.5,LOCATION,user_Hapizhaeqy,glass,"ORIGIN(x,y,z):",-0.9467063,-0.1104929,0.5775232,"Direction(x,y,z):",0.07534685,-0.9285628,-0.3634476
23:44.4,LOCATION,user_Hapizhaeqy,metal,"ORIGIN(x,y,z):",-1.086926,-0.09552309,0.58745,"Direction(x,y,z):",-0.3054668,-0.7837147,-0.5408155
23:46.8,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-1.215565,-0.09031813,0.6527905,"Direction(x,y,z):",-0.3743097,-0.8861421,-0.2732113
23:47.0,LOCATION,user_Coniketa,floor,"ORIGIN(x,y,z):",1.348215,-0.03537773,1.520422,"Direction(x,y,z):",0.1062161,-0.9819916,0.1562382
23:47.2,LOCATION,user_Coniketa,plastic,"ORIGIN(x,y,z):",1.373028,-0.04187073,1.541654,"Direction(x,y,z):",-0.08701862,-0.9858036,0.143593
23:47.4,LOCATION,user_Hapizhaeqy,plastic,"ORIGIN(x,y,z):",-1.061689,-0.07509097,1.0202,"Direction(x,y,z):",-0.2023844,-0.586826,0.7840127
23:49.2,LOCATION,user_Hapizhaeqy,paper,"ORIGIN(x,y,z):",-1.144705,-0.09686638,1.396229,"Direction(x,y,z):",0.3432778,-0.7629822,0.5477393
23:49.5,LOCATION,user_Coniketa,floor,"ORIGIN(x,y,z):",1.382203,-0.04469978,1.641662,"Direction(x,y,z):",-0.1352696,-0.9907859,0.006736278
23:50.3,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-0.868457,-0.1223658,1.405293,"Direction(x,y,z):",-0.1887851,-0.9409267,0.2811001
23:50.7,LOCATION,user_Hapizhaeqy,paper,"ORIGIN(x,y,z):",-0.8754683,-0.1210558,1.413593,"Direction(x,y,z):",-0.1504167,-0.9451874,0.2898196
23:50.9,LOCATION,user_Coniketa,glass,"ORIGIN(x,y,z):",1.192335,0.02572161,0.8839637,"Direction(x,y,z):",-0.2050546,-0.7945915,-0.5714691
23:51.7,LOCATION,user_Coniketa,floor,"ORIGIN(x,y,z):",1.005151,-0.002876404,0.5758563,"Direction(x,y,z):",0.06578226,-0.9103447,-0.4085893
23:51.9,LOCATION,user_Coniketa,glass,"ORIGIN(x,y,z):",0.9994624,-0.009950416,0.5614786,"Direction(x,y,z):",0.05533864,-0.9279083,-0.3686785
23:52.1,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-0.8876401,-0.06950977,1.414901,"Direction(x,y,z):",0.06458434,-0.7742249,0.6296067
23:53.2,LOCATION,user_Coniketa,floor,"ORIGIN(x,y,z):",0.9508591,-0.02310629,0.4680231,"Direction(x,y,z):",0.1429513,-0.9800669,-0.1379632
23:53.7,LOCATION,user_Coniketa,metal,"ORIGIN(x,y,z):",1.012663,-0.02229318,0.471099,"Direction(x,y,z):",0.3714235,-0.9165492,-0.1482639
23:55.2,LOCATION,user_Coniketa,floor,"ORIGIN(x,y,z):",1.296795,-0.01425826,0.4366556,"Direction(x,y,z):",-0.09578262,-0.9453352,-0.3117164
23:55.3,LOCATION,user_Coniketa,glass,"ORIGIN(x,y,z):",1.244652,0.01367187,0.4991231,"Direction(x,y,z):",-0.4186839,-0.8503867,-0.3186632
23:55.7,LOCATION,user_Hapizhaeqy,wall,"ORIGIN(x,y,z):",-0.7622151,-0.02948449,0.8255383,"Direction(x,y,z):",0.1286713,-0.2076153,0.9697111
23:55.8,LOCATION,user_Hapizhaeqy,wall 4,"ORIGIN(x,y,z):",-0.7645104,-0.02941747,0.7783881,"Direction(x,y,z):",0.1395824,-0.2121554,0.967216
23:56.4,LOCATION,user_Coniketa,metal,"ORIGIN(x,y,z):",1.144922,0.02492372,0.7642896,"Direction(x,y,z):",0.1979499,-0.7771147,-0.5974182
23:56.7,LOCATION,user_Coniketa,floor,"ORIGIN(x,y,z):",1.160502,0.02627971,0.7704467,"Direction(x,y,z):",0.0391956,-0.8276885,-0.5598173
23:57.3,LOCATION,user_Coniketa,paper,"ORIGIN(x,y,z):",1.304835,0.04378072,1.048667,"Direction(x,y,z):",-0.3518439,-0.7098159,0.6102191
23:57.4,LOCATION,user_Hapizhaeqy,plastic,"ORIGIN(x,y,z):",-0.7655741,-0.02170836,-0.3646089,"Direction(x,y,z):",0.6761544,-0.2452394,0.6947466
23:57.8,LOCATION,user_Coniketa,plastic,"ORIGIN(x,y,z):",1.384851,0.01538588,1.350575,"Direction(x,y,z):",0.0461874,-0.8361746,0.5465152
23:58.0,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-0.7749602,-0.02221613,-0.3592317,"Direction(x,y,z):",0.6150357,-0.2567883,0.7455139
23:58.0,LOCATION,user_Hapizhaeqy,wall 4,"ORIGIN(x,y,z):",-0.776637,-0.02240831,-0.3584554,"Direction(x,y,z):",0.6044757,-0.2584354,0.7535385
23:58.3,LOCATION,user_Hapizhaeqy,paper,"ORIGIN(x,y,z):",-0.8493422,-0.03053146,-0.3295413,"Direction(x,y,z):",-0.03162766,-0.318281,0.9474686
23:58.5,LOCATION,user_Coniketa,paper,"ORIGIN(x,y,z):",1.327547,0.006904359,1.483656,"Direction(x,y,z):",-0.4768888,-0.8156139,0.3276446
23:58.6,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-0.8535461,-0.02972908,-0.3283249,"Direction(x,y,z):",-0.08524517,-0.3264118,0.9413759
23:58.7,LOCATION,user_Hapizhaeqy,plastic,"ORIGIN(x,y,z):",-0.873054,-0.0289577,-0.3227454,"Direction(x,y,z):",-0.2862685,-0.3389566,0.8961913
23:59.0,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-0.8920849,-0.04992801,-0.3194333,"Direction(x,y,z):",-0.2213071,-0.4364157,0.8721035
23:59.7,LOCATION,user_Hapizhaeqy,glass,"ORIGIN(x,y,z):",-0.8799344,-0.09915916,-0.3072726,"Direction(x,y,z):",0.09344143,-0.8142377,0.5729622
24:00.3,LOCATION,user_Coniketa,plastic,"ORIGIN(x,y,z):",1.378339,0.01336518,1.43317,"Direction(x,y,z):",0.004900741,-0.8871139,0.4615246
24:00.9,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-0.9331595,-0.1215584,-0.1072227,"Direction(x,y,z):",-0.2065506,-0.8404967,0.5009015
24:01.2,LOCATION,user_Hapizhaeqy,metal,"ORIGIN(x,y,z):",-0.9900136,-0.1207497,-0.1106869,"Direction(x,y,z):",-0.3941835,-0.8073055,0.4391779
24:01.3,LOCATION,user_Coniketa,floor,"ORIGIN(x,y,z):",1.371964,0.01189042,1.37113,"Direction(x,y,z):",-0.03553233,-0.9567841,0.2886206
24:01.4,LOCATION,user_Coniketa,metal,"ORIGIN(x,y,z):",1.39051,0.01383409,0.951461,"Direction(x,y,z):",0.06458884,-0.7398415,-0.6696737
24:01.9,LOCATION,user_Coniketa,floor,"ORIGIN(x,y,z):",1.406609,0.01786211,0.8842623,"Direction(x,y,z):",-0.1763472,-0.7556541,-0.630784
24:02.0,LOCATION,user_Coniketa,glass,"ORIGIN(x,y,z):",1.410041,0.02766471,0.8272825,"Direction(x,y,z):",-0.4599378,-0.7229426,-0.5155689
24:02.0,LOCATION,user_Hapizhaeqy,floor,"ORIGIN(x,y,z):",-1.040848,-0.1104558,-0.1779176,"Direction(x,y,z):",-0.52141,-0.8356478,0.1726978
