timestamp,subject,user,focus,origin,o_x,o_y,o_z,direction,d_x,d_y,d_z
14:03.3,LOCATION,user_Wicywiqu,wall 4,"ORIGIN(x,y,z):",-0.06697746,-0.01613801,-0.006516214,"Direction(x,y,z):",-0.02054434,-0.2960525,0.9549507
14:03.8,LOCATION,user_Wicywiqu,Trash,"ORIGIN(x,y,z):",-1.009116,0.02196918,1.020166,"Direction(x,y,z):",0.4203773,-0.2083186,0.8831117
14:04.0,LOCATION,user_Wicywiqu,wall,"ORIGIN(x,y,z):",-1.012773,0.01697822,1.027936,"Direction(x,y,z):",0.2249211,-0.2293799,0.9469928
14:04.5,LOCATION,user_Wicywiqu,Trash,"ORIGIN(x,y,z):",-1.030165,0.01846386,1.031183,"Direction(x,y,z):",0.2767277,-0.2216142,0.9350449
14:05.5,LOCATION,user_Wicywiqu,wall,"ORIGIN(x,y,z):",-1.027426,0.005889802,1.049542,"Direction(x,y,z):",0.3866445,-0.2270077,0.8938532
14:05.5,LOCATION,user_Wicywiqu,wall 4,"ORIGIN(x,y,z):",-1.027078,0.005310968,1.050167,"Direction(x,y,z):",0.3935825,-0.2302777,0.8899803
14:08.5,LOCATION,user_Wicywiqu,plastic,"ORIGIN(x,y,z):",-0.9683632,-0.000570884,1.036317,"Direction(x,y,z):",0.8936256,-0.2935031,0.3395424
14:09.3,LOCATION,user_Wicywiqu,wall 4,"ORIGIN(x,y,z):",-0.9823859,0.008502991,1.037634,"Direction(x,y,z):",0.8299408,-0.3840143,0.4046372
14:12.0,LOCATION,user_Wicywiqu,Trash,"ORIGIN(x,y,z):",-1.035288,0.01747641,1.037367,"Direction(x,y,z):",0.4192708,-0.1962503,0.8863961
14:13.3,LOCATION,user_Wicywiqu,plastic,"ORIGIN(x,y,z):",-0.9890705,0.01894245,1.013064,"Direction(x,y,z):",0.9182719,-0.3155378,0.2391915
14:13.6,LOCATION,user_Wicywiqu,floor,"ORIGIN(x,y,z):",-0.9848204,0.01674454,1.009522,"Direction(x,y,z):",0.9131439,-0.3340404,0.2336347
14:13.9,LOCATION,user_Wicywiqu,wall 4,"ORIGIN(x,y,z):",-0.9754827,0.0107382,1.004041,"Direction(x,y,z):",0.9129304,-0.4006137,0.07788956
14:15.4,LOCATION,user_Wicywiqu,Trash,"ORIGIN(x,y,z):",-1.013472,0.006532781,1.047885,"Direction(x,y,z):",0.4094056,-0.2202734,0.8853624
14:15.4,LOCATION,user_Wicywiqu,wall,"ORIGIN(x,y,z):",-1.013688,0.006590661,1.047988,"Direction(x,y,z):",0.4110565,-0.2213481,0.884329
14:15.5,LOCATION,user_Wicywiqu,Trash,"ORIGIN(x,y,z):",-1.014446,0.006762902,1.048655,"Direction(x,y,z):",0.3972512,-0.2218265,0.8904967
14:15.6,LOCATION,user_Wicywiqu,wall,"ORIGIN(x,y,z):",-1.022807,0.008308086,1.057414,"Direction(x,y,z):",0.2679548,-0.2315172,0.9352005
14:16.0,LOCATION,user_Wicywiqu,Trash,"ORIGIN(x,y,z):",-1.02035,0.01043373,1.061575,"Direction(x,y,z):",0.267781,-0.2141718,0.9393741
14:23.9,LOCATION,user_Wicywiqu,wall 4,"ORIGIN(x,y,z):",-1.020827,-0.000731964,1.096162,"Direction(x,y,z):",0.8636268,-0.3964225,0.3114451
14:24.2,LOCATION,user_Vylaevyzhi,rotation_parent,"ORIGIN(x,y,z):",-0.03736209,-0.02481578,-0.02665372,"Direction(x,y,z):",-0.05963411,-0.2163852,0.9744851
14:24.7,LOCATION,user_Wicywiqu,plastic,"ORIGIN(x,y,z):",-1.076211,-0.002235859,1.013996,"Direction(x,y,z):",0.8828977,-0.3132396,0.3498178
14:24.8,LOCATION,user_Vylaevyzhi,wall 4,"ORIGIN(x,y,z):",-0.03736209,-0.02481578,-0.02665372,"Direction(x,y,z):",-0.05963411,-0.2163852,0.9744851
14:25.2,LOCATION,user_Wicywiqu,wall 4,"ORIGIN(x,y,z):",-1.083117,-0.000336212,0.988919,"Direction(x,y,z):",0.8972669,-0.3290346,0.294361
14:25.7,LOCATION,user_Wicywiqu,rotation_parent,"ORIGIN(x,y,z):",-1.090735,-0.005328562,0.9185607,"Direction(x,y,z):",0.9315562,-0.3635956,0.001087362
14:29.2,LOCATION,user_Wicywiqu,wall 4,"ORIGIN(x,y,z):",-1.319612,-0.01475356,1.011378,"Direction(x,y,z):",0.6647853,-0.4665253,-0.5834507
14:29.4,LOCATION,user_Wicywiqu,floor,"ORIGIN(x,y,z):",-1.3699,-0.01367387,0.9595407,"Direction(x,y,z):",0.5510831,-0.5171903,-0.6548446
14:29.7,LOCATION,user_Vylaevyzhi,rotation_parent,"ORIGIN(x,y,z):",-0.03736209,-0.02481578,-0.02665372,"Direction(x,y,z):",-0.05963411,-0.2163852,0.9744851
14:29.9,LOCATION,user_Vylaevyzhi,wall 4,"ORIGIN(x,y,z):",-0.03736209,-0.02481578,-0.02665372,"Direction(x,y,z):",-0.05963411,-0.2163852,0.9744851
14:30.1,LOCATION,user_Wicywiqu,glass,"ORIGIN(x,y,z):",-1.510656,-0.04652681,0.8834786,"Direction(x,y,z):",0.4792112,-0.6959453,-0.5348054
14:34.4,LOCATION,user_Wicywiqu,floor,"ORIGIN(x,y,z):",-1.358256,-0.07232746,0.6116328,"Direction(x,y,z):",0.2906928,-0.8149104,-0.5014168
14:34.7,LOCATION,user_Wicywiqu,metal,"ORIGIN(x,y,z):",-1.447285,-0.07196822,0.6691325,"Direction(x,y,z):",0.1149042,-0.822777,-0.5566283
14:35.0,LOCATION,user_Vylaevyzhi,rotation_parent,"ORIGIN(x,y,z):",0.2928483,0.01443363,0.3557272,"Direction(x,y,z):",-0.273652,-0.2802873,0.9200835
14:35.0,LOCATION,user_Vylaevyzhi,wall 4,"ORIGIN(x,y,z):",0.3384807,0.01930107,0.4077571,"Direction(x,y,z):",-0.2821705,-0.2936602,0.9133145
14:35.7,LOCATION,user_Vylaevyzhi,floor,"ORIGIN(x,y,z):",0.7400216,0.02712538,0.8232461,"Direction(x,y,z):",-0.04185755,-0.7330474,0.6788884
14:36.2,LOCATION,user_Vylaevyzhi,paper,"ORIGIN(x,y,z):",0.9120392,0.02926407,0.8318402,"Direction(x,y,z):",-0.161325,-0.6487688,0.7436889
14:36.4,LOCATION,user_Vylaevyzhi,floor,"ORIGIN(x,y,z):",1.071722,0.07304576,0.8240069,"Direction(x,y,z):",0.007145679,-0.4235024,0.9058668
14:36.8,LOCATION,user_Wicywiqu,floor,"ORIGIN(x,y,z):",-1.62696,-0.05150985,0.7554219,"Direction(x,y,z):",0.471285,-0.7293933,-0.4958587
14:36.9,LOCATION,user_Wicywiqu,glass,"ORIGIN(x,y,z):",-1.626876,-0.0514149,0.7554404,"Direction(x,y,z):",0.484891,-0.7173941,-0.5002264
14:36.9,LOCATION,user_Vylaevyzhi,Trash,"ORIGIN(x,y,z):",1.04943,0.09724572,0.889007,"Direction(x,y,z):",-0.2448689,-0.2014315,0.9484011
14:37.2,LOCATION,user_Vylaevyzhi,wall,"ORIGIN(x,y,z):",1.03899,0.09240051,0.8927748,"Direction(x,y,z):",-0.2506539,-0.2345846,0.9392245
14:37.2,LOCATION,user_Vylaevyzhi,wall 4,"ORIGIN(x,y,z):",1.005443,0.08482786,0.8961292,"Direction(x,y,z):",-0.2972081,-0.2973065,0.9073457
14:37.6,LOCATION,user_Wicywiqu,floor,"ORIGIN(x,y,z):",-1.582872,-0.03789401,0.8194377,"Direction(x,y,z):",0.6937994,-0.6455609,-0.3192075
14:37.9,LOCATION,user_Wicywiqu,paper,"ORIGIN(x,y,z):",-1.639988,-0.03773287,0.8899176,"Direction(x,y,z):",0.4807811,-0.5510525,0.6820489
14:38.2,LOCATION,user_Vylaevyzhi,wall,"ORIGIN(x,y,z):",1.013826,0.07722261,0.8951003,"Direction(x,y,z):",-0.3279111,-0.2462529,0.9120492
14:38.2,LOCATION,user_Vylaevyzhi,Trash,"ORIGIN(x,y,z):",1.01369,0.07793043,0.8938215,"Direction(x,y,z):",-0.3257973,-0.237511,0.91512
14:38.3,LOCATION,user_Wicywiqu,plastic,"ORIGIN(x,y,z):",-1.784998,-0.04186884,1.01368,"Direction(x,y,z):",0.3576272,-0.6334034,0.6862237
14:38.5,LOCATION,user_Vylaevyzhi,wall,"ORIGIN(x,y,z):",0.9401219,0.09406033,0.857651,"Direction(x,y,z):",-0.3701746,-0.2420748,0.8968671
14:38.7,LOCATION,user_Vylaevyzhi,wall 4,"ORIGIN(x,y,z):",0.9392622,0.09395779,0.8579884,"Direction(x,y,z):",-0.3728503,-0.2449988,0.8949627
14:40.7,LOCATION,user_Wicywiqu,floor,"ORIGIN(x,y,z):",-1.586147,-0.05971044,1.296483,"Direction(x,y,z):",0.3730987,-0.76556,0.524133
14:40.8,LOCATION,user_Wicywiqu,paper,"ORIGIN(x,y,z):",-1.550405,-0.05084718,1.265694,"Direction(x,y,z):",0.5777345,-0.6598382,0.4804544
14:41.8,LOCATION,user_Vylaevyzhi,paper,"ORIGIN(x,y,z):",0.903353,0.03793013,0.8676023,"Direction(x,y,z):",-0.1431913,-0.7094965,0.690008
14:43.1,LOCATION,user_Vylaevyzhi,plastic,"ORIGIN(x,y,z):",0.9509104,0.01931763,0.8915381,"Direction(x,y,z):",0.2897403,-0.6559642,0.696966
14:43.3,LOCATION,user_Vylaevyzhi,floor,"ORIGIN(x,y,z):",0.9552472,0.02169058,0.8910196,"Direction(x,y,z):",0.2749801,-0.7691981,0.5768192
14:43.7,LOCATION,user_Vylaevyzhi,paper,"ORIGIN(x,y,z):",1.006998,0.01572287,0.8900617,"Direction(x,y,z):",-0.06460682,-0.6834735,0.7271106
14:44.3,LOCATION,user_Wicywiqu,floor,"ORIGIN(x,y,z):",-1.129456,-0.09426102,1.294196,"Direction(x,y,z):",0.08300238,-0.8663598,0.4924747
14:44.4,LOCATION,user_Wicywiqu,plastic,"ORIGIN(x,y,z):",-1.168806,-0.08118638,1.293778,"Direction(x,y,z):",-0.1425137,-0.8312432,0.5373312
14:47.4,LOCATION,user_Wicywiqu,wall 4,"ORIGIN(x,y,z):",-1.304198,-0.003891938,1.256533,"Direction(x,y,z):",0.3327015,-0.2961763,0.8953153
14:48.2,LOCATION,user_Wicywiqu,Trash,"ORIGIN(x,y,z):",-1.50939,-0.008853332,1.14321,"Direction(x,y,z):",0.4885618,-0.1737035,0.855064
14:49.1,LOCATION,user_Wicywiqu,wall,"ORIGIN(x,y,z):",-1.549893,0.01207668,1.007118,"Direction(x,y,z):",0.4275134,-0.2060719,0.8802083
14:49.1,LOCATION,user_Wicywiqu,wall 4,"ORIGIN(x,y,z):",-1.522089,0.003076903,0.9164464,"Direction(x,y,z):",0.4781961,-0.3052601,0.8234954
14:49.6,LOCATION,user_Wicywiqu,paper,"ORIGIN(x,y,z):",-1.538344,-0.006339953,0.8661897,"Direction(x,y,z):",0.5229779,-0.5433294,0.6567246
14:50.0,LOCATION,user_Vylaevyzhi,plastic,"ORIGIN(x,y,z):",0.9696156,-0.05547985,1.38466,"Direction(x,y,z):",0.3826337,-0.8625496,0.3310584
14:50.1,LOCATION,user_Wicywiqu,floor,"ORIGIN(x,y,z):",-1.567008,-0.003123691,0.8845766,"Direction(x,y,z):",0.5386948,-0.4951827,0.6816173
14:50.1,LOCATION,user_Wicywiqu,wall 4,"ORIGIN(x,y,z):",-1.621588,0.003717209,0.9182616,"Direction(x,y,z):",0.624788,-0.2824888,0.7279011
14:50.4,LOCATION,user_Wicywiqu,Trash,"ORIGIN(x,y,z):",-1.653761,0.007235854,0.935881,"Direction(x,y,z):",0.5396883,-0.193932,0.8192233
14:51.0,LOCATION,user_Wicywiqu,floor,"ORIGIN(x,y,z):",-1.724656,0.001796444,0.9758873,"Direction(x,y,z):",0.5092404,-0.5320293,0.6764754
14:51.0,LOCATION,user_Wicywiqu,paper,"ORIGIN(x,y,z):",-1.724374,0.001442231,0.9760015,"Direction(x,y,z):",0.5114202,-0.5323995,0.674537
14:51.8,LOCATION,user_Wicywiqu,wall 4,"ORIGIN(x,y,z):",-1.623975,-0.01835033,0.9295594,"Direction(x,y,z):",0.8376248,-0.3930142,0.3793736
14:52.0,LOCATION,user_Wicywiqu,paper,"ORIGIN(x,y,z):",-1.577273,-0.02029962,0.8848331,"Direction(x,y,z):",0.4870369,-0.5762881,0.6562675
14:52.3,LOCATION,user_Wicywiqu,wall 4,"ORIGIN(x,y,z):",-1.514346,-0.01675147,0.8176762,"Direction(x,y,z):",0.8671276,-0.3973123,0.3003875
14:53.1,LOCATION,user_Vylaevyzhi,floor,"ORIGIN(x,y,z):",1.405069,-0.04127712,1.31729,"Direction(x,y,z):",-0.06794474,-0.9402769,0.3335608
14:53.8,LOCATION,user_Vylaevyzhi,glass,"ORIGIN(x,y,z):",1.233052,-0.03634536,0.7675075,"Direction(x,y,z):",-0.1641552,-0.7792001,-0.6048969
14:53.9,LOCATION,user_Wicywiqu,rotation_parent,"ORIGIN(x,y,z):",-1.256907,0.009442195,0.8366688,"Direction(x,y,z):",0.9809468,-0.1850139,0.05927197
14:54.2,LOCATION,user_Wicywiqu,wall 4,"ORIGIN(x,y,z):",-1.137995,0.008100771,0.9022073,"Direction(x,y,z):",0.9077379,-0.3647136,0.2073541
14:54.8,LOCATION,user_Vylaevyzhi,floor,"ORIGIN(x,y,z):",1.206692,-0.01984843,0.6582558,"Direction(x,y,z):",-0.208854,-0.7627144,-0.6120839
14:54.8,LOCATION,user_Vylaevyzhi,glass,"ORIGIN(x,y,z):",1.207297,-0.01976395,0.6581274,"Direction(x,y,z):",-0.2061396,-0.7644768,-0.6108042
14:55.0,LOCATION,user_Vylaevyzhi,floor,"ORIGIN(x,y,z):",1.206808,-0.02528972,0.6436898,"Direction(x,y,z):",-0.1485663,-0.8691958,-0.4716215
14:55.1,LOCATION,user_Vylaevyzhi,metal,"ORIGIN(x,y,z):",1.184186,-0.03631623,0.631374,"Direction(x,y,z):",0.2099965,-0.8520854,-0.4794287
14:55.6,LOCATION,user_Wicywiqu,plastic,"ORIGIN(x,y,z):",-0.8074847,-0.001249932,0.8267872,"Direction(x,y,z):",0.8728962,-0.2987343,0.3857591
14:55.7,LOCATION,user_Wicywiqu,wall 4,"ORIGIN(x,y,z):",-0.8043175,-0.001553565,0.8273122,"Direction(x,y,z):",0.777181,-0.3813541,0.5005584
14:56.4,LOCATION,user_Wicywiqu,wall,"ORIGIN(x,y,z):",-0.8598098,0.007222443,0.8935782,"Direction(x,y,z):",0.2139002,-0.2281632,0.949836
14:56.5,LOCATION,user_Wicywiqu,Trash,"ORIGIN(x,y,z):",-0.8623321,0.007932851,0.8962985,"Direction(x,y,z):",0.2215575,-0.2194246,0.9501395
14:56.8,LOCATION,user_Wicywiqu,wall,"ORIGIN(x,y,z):",-0.9542388,0.01494216,0.9628715,"Direction(x,y,z):",0.1556255,-0.239184,0.9584215
14:57.9,LOCATION,user_Vylaevyzhi,glass,"ORIGIN(x,y,z):",1.187705,-0.06800357,0.4802172,"Direction(x,y,z):",-0.3376971,-0.8782138,-0.3386757
15:00.6,LOCATION,user_Wicywiqu,floor,"ORIGIN(x,y,z):",-1.198034,-0.02122817,1.388342,"Direction(x,y,z):",0.1494876,-0.438613,0.8861558
15:00.7,LOCATION,user_Wicywiqu,plastic,"ORIGIN(x,y,z):",-1.367545,-0.08020934,1.481907,"Direction(x,y,z):",-0.08847779,-0.9722282,0.2166656
15:01.5,LOCATION,user_Wicywiqu,floor,"ORIGIN(x,y,z):",-1.395173,-0.07301915,1.510728,"Direction(x,y,z):",0.04229233,-0.8262066,0.5617776
15:02.6,LOCATION,user_Vylaevyzhi,metal,"ORIGIN(x,y,z):",0.9219205,-0.0645824,0.4970555,"Direction(x,y,z):",0.4144691,-0.8647165,-0.2836913
15:03.7,LOCATION,user_Wicywiqu,Trash,"ORIGIN(x,y,z):",-1.320455,0.009517142,1.172084,"Direction(x,y,z):",0.4865921,-0.2020734,0.8499379
15:04.0,LOCATION,user_Vylaevyzhi,floor,"ORIGIN(x,y,z):",1.299411,-0.02551857,0.6217647,"Direction(x,y,z):",-0.2019868,-0.797675,-0.568257
15:04.2,LOCATION,user_Wicywiqu,wall 4,"ORIGIN(x,y,z):",-1.365224,0.007283631,1.180274,"Direction(x,y,z):",0.5552583,-0.2261715,0.8003341
15:04.3,LOCATION,user_Vylaevyzhi,glass,"ORIGIN(x,y,z):",1.297993,-0.02473659,0.6248589,"Direction(x,y,z):",-0.238474,-0.7934383,-0.5599872
15:05.1,LOCATION,user_Vylaevyzhi,floor,"ORIGIN(x,y,z):",1.278861,-0.006110722,0.688118,"Direction(x,y,z):",-0.5503248,-0.7394418,-0.3877736
15:05.5,LOCATION,user_Wicywiqu,glass,"ORIGIN(x,y,z):",-1.50011,-0.04758641,0.7988718,"Direction(x,y,z):",0.4750271,-0.6784446,-0.5604125
15:05.7,LOCATION,user_Wicywiqu,metal,"ORIGIN(x,y,z):",-1.520397,-0.066539,0.7827026,"Direction(x,y,z):",0.07014694,-0.804499,-0.5897973
15:06.3,LOCATION,user_Vylaevyzhi,plastic,"ORIGIN(x,y,z):",1.288128,0.07806179,1.032805,"Direction(x,y,z):",-0.9025484,-0.2995113,0.3093531
15:06.3,LOCATION,user_Vylaevyzhi,metal,"ORIGIN(x,y,z):",1.278312,0.07698438,1.000352,"Direction(x,y,z):",-0.8855694,-0.3190396,-0.3376102
15:06.3,LOCATION,user_Wicywiqu,floor,"ORIGIN(x,y,z):",-1.502007,-0.0593494,0.798062,"Direction(x,y,z):",0.2928946,-0.7584171,-0.582251
15:06.4,LOCATION,user_Wicywiqu,glass,"ORIGIN(x,y,z):",-1.492364,-0.05663221,0.8080685,"Direction(x,y,z):",0.3848574,-0.734514,-0.5589042
15:06.5,LOCATION,user_Vylaevyzhi,floor,"ORIGIN(x,y,z):",1.276187,0.07726216,0.9984726,"Direction(x,y,z):",-0.8853251,-0.3114663,-0.3452363
15:06.7,LOCATION,user_Vylaevyzhi,wall 4,"ORIGIN(x,y,z):",1.262677,0.07699712,0.9897534,"Direction(x,y,z):",-0.8513573,-0.3480321,-0.3925106
15:06.8,LOCATION,user_Wicywiqu,floor,"ORIGIN(x,y,z):",-1.465517,-0.04423,0.8349631,"Direction(x,y,z):",0.6361722,-0.6099232,-0.4725235
15:06.9,LOCATION,user_Wicywiqu,metal,"ORIGIN(x,y,z):",-1.415778,-0.0141171,0.8922774,"Direction(x,y,z):",0.9357741,-0.2711899,-0.2253505
15:07.1,LOCATION,user_Wicywiqu,wall 4,"ORIGIN(x,y,z):",-1.417019,-0.01288107,0.8850707,"Direction(x,y,z):",0.9307755,-0.2782929,-0.2370865
15:07.1,LOCATION,user_Vylaevyzhi,floor,"ORIGIN(x,y,z):",1.261935,0.07761256,0.983651,"Direction(x,y,z):",-0.8807937,-0.3250254,-0.3443268
15:07.1,LOCATION,user_Vylaevyzhi,metal,"ORIGIN(x,y,z):",1.261779,0.07799122,0.9821188,"Direction(x,y,z):",-0.8888357,-0.3179284,-0.329989
15:07.2,LOCATION,user_Vylaevyzhi,rotation_parent,"ORIGIN(x,y,z):",1.25688,0.08503532,0.9450186,"Direction(x,y,z):",-0.9938777,-0.1024051,0.0414769
15:07.9,LOCATION,user_Vylaevyzhi,wall 4,"ORIGIN(x,y,z):",1.248184,0.06600408,0.9464768,"Direction(x,y,z):",-0.8949817,-0.3389499,0.2900359
15:08.1,LOCATION,user_Wicywiqu,glass,"ORIGIN(x,y,z):",-1.432877,-0.05024191,0.8310951,"Direction(x,y,z):",0.4973453,-0.6759191,-0.5438575
15:08.5,LOCATION,user_Wicywiqu,floor,"ORIGIN(x,y,z):",-1.441581,-0.04901272,0.8316985,"Direction(x,y,z):",0.3273975,-0.7400777,-0.5874487
15:08.5,LOCATION,user_Wicywiqu,metal,"ORIGIN(x,y,z):",-1.442269,-0.0553412,0.8588808,"Direction(x,y,z):",0.08367505,-0.8038282,-0.5889471
15:08.9,LOCATION,user_Wicywiqu,glass,"ORIGIN(x,y,z):",-1.39388,-0.05417059,0.9598689,"Direction(x,y,z):",0.51889,-0.6398028,-0.5669264
15:09.2,LOCATION,user_Wicywiqu,floor,"ORIGIN(x,y,z):",-1.358304,-0.0537135,1.051931,"Direction(x,y,z):",0.621493,-0.6819279,-0.3856435
15:09.7,LOCATION,user_Wicywiqu,paper,"ORIGIN(x,y,z):",-1.360099,-0.06160533,1.234149,"Direction(x,y,z):",0.3063484,-0.7277792,0.6135863
15:10.0,LOCATION,user_Wicywiqu,floor,"ORIGIN(x,y,z):",-1.364856,-0.06295359,1.241672,"Direction(x,y,z):",0.265255,-0.7443993,0.6127883
15:10.0,LOCATION,user_Wicywiqu,plastic,"ORIGIN(x,y,z):",-1.397309,-0.06766595,1.276298,"Direction(x,y,z):",0.04399147,-0.815208,0.5774952
15:10.5,LOCATION,user_Wicywiqu,floor,"ORIGIN(x,y,z):",-1.372466,-0.05000956,1.24466,"Direction(x,y,z):",0.1156584,-0.6867233,0.7176589
15:11.7,LOCATION,user_Wicywiqu,Trash,"ORIGIN(x,y,z):",-1.27064,0.01267349,0.9810272,"Direction(x,y,z):",0.4228458,-0.2136715,0.8806509
15:11.9,LOCATION,user_Vylaevyzhi,rotation_parent,"ORIGIN(x,y,z):",1.306656,0.08564536,0.9763721,"Direction(x,y,z):",-0.9749069,-0.222159,-0.01421074
15:12.2,LOCATION,user_Vylaevyzhi,plastic,"ORIGIN(x,y,z):",1.298261,0.08460563,0.9271331,"Direction(x,y,z):",-0.8889024,-0.3182867,0.3294632
15:12.3,LOCATION,user_Vylaevyzhi,wall 4,"ORIGIN(x,y,z):",1.298529,0.08443829,0.92831,"Direction(x,y,z):",-0.8843724,-0.326227,0.3338584
15:13.5,SceneChange,Always on pressed...,,,,,,,,,
15:13.6,LOCATION,user_Wicywiqu,wall 4,"ORIGIN(x,y,z):",-1.220888,0.008241697,0.9936329,"Direction(x,y,z):",0.4056396,-0.2397006,0.8820432
15:13.9,LOCATION,user_Vylaevyzhi,rotation_parent,"ORIGIN(x,y,z):",1.31921,0.08382814,0.97309,"Direction(x,y,z):",-0.9924091,-0.08778995,-0.0861231
15:14.0,LOCATION,user_Wicywiqu,wall,"ORIGIN(x,y,z):",-1.216499,0.008511313,0.9934069,"Direction(x,y,z):",0.4014537,-0.2221761,0.8885227
15:14.0,LOCATION,user_Wicywiqu,Trash,"ORIGIN(x,y,z):",-1.205826,0.01309387,0.9917521,"Direction(x,y,z):",0.4005346,-0.1903968,0.8962818
15:15.0,LOCATION,user_Vylaevyzhi,Trash,"ORIGIN(x,y,z):",1.336452,0.05763738,1.014299,"Direction(x,y,z):",-0.3835444,-0.214848,0.8981837
15:15.2,LOCATION,user_Vylaevyzhi,wall 4,"ORIGIN(x,y,z):",1.339488,0.05637272,1.016581,"Direction(x,y,z):",-0.391723,-0.2500361,0.8854575
15:15.3,LOCATION,user_Vylaevyzhi,floor,"ORIGIN(x,y,z):",1.327964,0.06336483,1.0067,"Direction(x,y,z):",-0.4737667,-0.5676473,0.6732915
15:15.5,LOCATION,user_Wicywiqu,rotation_parent,"ORIGIN(x,y,z):",-1.128265,0.01601295,0.9679202,"Direction(x,y,z):",0.9958172,0.02496625,-0.08789134
15:15.7,LOCATION,user_Vylaevyzhi,wall 4,"ORIGIN(x,y,z):",1.3245,0.06680313,1.002887,"Direction(x,y,z):",-0.5688732,-0.5401783,0.6201537
15:15.8,LOCATION,user_Vylaevyzhi,rotation_parent,"ORIGIN(x,y,z):",1.296923,0.1071082,0.9690996,"Direction(x,y,z):",-0.9948875,-0.049652,-0.08793951
15:28.1,SceneChange,Always on pressed...,,,,,,,,,
15:32.2,LOCATION,user_Wicywiqu,floor,"ORIGIN(x,y,z):",-1.231862,0.02056655,0.9929937,"Direction(x,y,z):",0.9414158,-0.3183252,0.1113792
15:32.8,LOCATION,user_Wicywiqu,rotation_parent,"ORIGIN(x,y,z):",-1.247049,0.02427489,1.002475,"Direction(x,y,z):",0.9952979,-0.09196298,0.03041303
15:34.9,LOCATION,user_Wicywiqu,plastic,"ORIGIN(x,y,z):",-1.235359,0.02239125,1.017463,"Direction(x,y,z):",0.9136764,-0.2803828,0.2942467
15:35.2,LOCATION,user_Wicywiqu,wall 4,"ORIGIN(x,y,z):",-1.239498,0.01664205,1.023361,"Direction(x,y,z):",0.8478551,-0.3926103,0.3563691
15:35.7,LOCATION,user_Wicywiqu,plastic,"ORIGIN(x,y,z):",-1.239927,0.01892745,1.020487,"Direction(x,y,z):",0.9052741,-0.308014,0.2925851
15:35.8,LOCATION,user_Wicywiqu,rotation_parent,"ORIGIN(x,y,z):",-1.237368,0.02344593,1.011828,"Direction(x,y,z):",0.9998277,0.01855796,-0.00014317
15:36.6,LOCATION,user_Vylaevyzhi,floor,"ORIGIN(x,y,z):",1.280628,0.09732915,0.9647849,"Direction(x,y,z):",-0.9403915,-0.3245241,0.1017241
15:36.9,LOCATION,user_Vylaevyzhi,rotation_parent,"ORIGIN(x,y,z):",1.283032,0.09616752,0.9613239,"Direction(x,y,z):",-0.981829,-0.1821805,-0.05312443
15:37.1,LOCATION,user_Vylaevyzhi,wall 4,"ORIGIN(x,y,z):",1.282987,0.0903278,0.9366803,"Direction(x,y,z):",-0.8587903,-0.3461242,0.3777265
15:37.1,LOCATION,user_Wicywiqu,wall 4,"ORIGIN(x,y,z):",-1.263738,0.01348731,1.070078,"Direction(x,y,z):",0.5268854,-0.2650092,0.8075655
15:37.7,LOCATION,user_Wicywiqu,Trash,"ORIGIN(x,y,z):",-1.275415,0.01803628,1.06816,"Direction(x,y,z):",0.4016987,-0.1798365,0.8979405
