10:15:13.335	LOCATION	user_Vozhoxaco	wall 4	ORIGIN(x,y,z):	-0.03892026	-0.02189629	-0.02559157	Direction(x,y,z):	-0.01177883	-0.1826724	0.9831033
10:15:15.198	LOCATION	user_Fomyvizha	glass	ORIGIN(x,y,z):	0.4334713	0.03171665	0.7648087	Direction(x,y,z):	-0.8081502	-0.4757096	-0.3472659
10:15:15.353	LOCATION	user_Vozhoxaco	rotation_parent	ORIGIN(x,y,z):	-0.03892026	-0.02189629	-0.02559157	Direction(x,y,z):	-0.01177883	-0.1826724	0.9831033
10:15:15.431	LOCATION	user_Fomyvizha	metal	ORIGIN(x,y,z):	0.3761464	0.03199575	0.7025002	Direction(x,y,z):	-0.8222907	-0.4807157	-0.3045495
10:15:15.987	LOCATION	user_Fomyvizha	floor	ORIGIN(x,y,z):	0.3148477	0.03040342	0.6143126	Direction(x,y,z):	-0.8228015	-0.5015979	-0.2672024
10:15:16.049	LOCATION	user_Fomyvizha	glass	ORIGIN(x,y,z):	0.3081916	0.02897865	0.6081194	Direction(x,y,z):	-0.8219865	-0.5071012	-0.2592036
10:15:16.170	LOCATION	user_Fomyvizha	wall 4	ORIGIN(x,y,z):	0.2483927	0.01400109	0.5744502	Direction(x,y,z):	-0.7671114	-0.58451	-0.2643636
10:15:17.337	LOCATION	user_Fomyvizha	glass	ORIGIN(x,y,z):	0.235218	0.008123096	0.5805272	Direction(x,y,z):	-0.7857092	-0.573627	-0.2315453
10:15:18.211	LOCATION	user_Fomyvizha	wall 4	ORIGIN(x,y,z):	0.2249584	0.001528278	0.5843298	Direction(x,y,z):	-0.7799237	-0.5704858	-0.2574198
10:15:18.880	LOCATION	user_Fomyvizha	glass	ORIGIN(x,y,z):	0.2212863	-0.002326137	0.5909137	Direction(x,y,z):	-0.7789531	-0.5672191	-0.2673846
10:15:19.038	LOCATION	user_Fomyvizha	wall 4	ORIGIN(x,y,z):	0.2199555	-0.004311283	0.5932668	Direction(x,y,z):	-0.7780792	-0.5675827	-0.2691519
10:15:19.076	LOCATION	user_Fomyvizha	glass	ORIGIN(x,y,z):	0.2196302	-0.004519823	0.5935404	Direction(x,y,z):	-0.7786111	-0.5662493	-0.2704191
10:15:19.785	LOCATION	user_Fomyvizha	wall 4	ORIGIN(x,y,z):	0.2285005	-0.005502041	0.596474	Direction(x,y,z):	-0.7743487	-0.5908968	-0.2263297
10:15:21.141	LOCATION	user_Fomyvizha	floor	ORIGIN(x,y,z):	0.4299196	0.02588505	0.8383943	Direction(x,y,z):	-0.8872293	-0.4407696	-0.1361853
10:15:21.299	LOCATION	user_Vozhoxaco	wall 4	ORIGIN(x,y,z):	-0.03892026	-0.02189629	-0.02559157	Direction(x,y,z):	-0.01177883	-0.1826724	0.9831033
10:15:21.414	LOCATION	user_Fomyvizha	rotation_parent	ORIGIN(x,y,z):	0.4874304	0.03672551	0.8544212	Direction(x,y,z):	-0.9521753	-0.3014761	-0.04974567
10:15:21.554	LOCATION	user_Vozhoxaco	rotation_parent	ORIGIN(x,y,z):	-1.03422	0.05187384	0.9980326	Direction(x,y,z):	0.982707	-0.1475529	0.1118709
10:15:22.527	LOCATION	user_Vozhoxaco	wall 4	ORIGIN(x,y,z):	-1.4477	0.02604318	0.92469	Direction(x,y,z):	0.903137	-0.3490771	0.2499775
10:15:22.978	LOCATION	user_Vozhoxaco	plastic	ORIGIN(x,y,z):	-1.626482	0.06501603	0.9874945	Direction(x,y,z):	0.9205736	-0.2795124	0.2727949
10:15:23.098	LOCATION	user_Vozhoxaco	wall 4	ORIGIN(x,y,z):	-1.629994	0.06510053	0.9888012	Direction(x,y,z):	0.9185562	-0.2796221	0.2794028
10:15:23.197	LOCATION	user_Vozhoxaco	plastic	ORIGIN(x,y,z):	-1.650592	0.06797314	0.995186	Direction(x,y,z):	0.9168032	-0.276256	0.2883651
10:15:23.616	LOCATION	user_Vozhoxaco	wall 4	ORIGIN(x,y,z):	-1.751253	0.07282007	1.016057	Direction(x,y,z):	0.727079	-0.2345532	0.6452449
10:15:24.583	LOCATION	user_Vozhoxaco	wall	ORIGIN(x,y,z):	-1.712252	0.06364012	0.9684234	Direction(x,y,z):	0.4293932	-0.2155307	0.8770223
10:15:24.662	LOCATION	user_Vozhoxaco	wall 4	ORIGIN(x,y,z):	-1.705628	0.06169154	0.9619979	Direction(x,y,z):	0.4587116	-0.2363768	0.8565685
10:15:26.545	LOCATION	user_Vozhoxaco	floor	ORIGIN(x,y,z):	-1.762229	0.05584662	0.8739361	Direction(x,y,z):	0.6310846	-0.4576251	0.6263477
10:15:27.119	LOCATION	user_Vozhoxaco	Trash	ORIGIN(x,y,z):	-1.76007	0.07218751	0.9047362	Direction(x,y,z):	0.5607514	-0.209012	0.801169
10:15:27.199	LOCATION	user_Vozhoxaco	wall	ORIGIN(x,y,z):	-1.7612	0.07243461	0.9060512	Direction(x,y,z):	0.5607665	-0.2122846	0.8002976
10:15:27.278	LOCATION	user_Vozhoxaco	wall 4	ORIGIN(x,y,z):	-1.763355	0.07281245	0.9087453	Direction(x,y,z):	0.5631037	-0.215334	0.797838
10:15:30.762	LOCATION	user_Fomyvizha	wall 4	ORIGIN(x,y,z):	1.407249	0.04181104	1.019055	Direction(x,y,z):	-0.9398336	-0.341542	-0.007861853
