29:49.7,LOCATION,user_Cishaeshove,rotation_parent,"ORIGIN(x,y,z):",-0.01243761,-0.02698864,0.0174786,"Direction(x,y,z):",0.3569674,-0.3654916,0.8596454
29:50.1,LOCATION,user_Cishaeshove,wall 4,"ORIGIN(x,y,z):",-0.01243761,-0.02698864,0.0174786,"Direction(x,y,z):",0.3569674,-0.3654916,0.8596454
29:50.1,LOCATION,user_Cishaeshove,rotation_parent,"ORIGIN(x,y,z):",-0.01243761,-0.02698864,0.0174786,"Direction(x,y,z):",0.3569674,-0.3654916,0.8596454
29:50.2,LOCATION,user_Cishaeshove,wall 4,"ORIGIN(x,y,z):",-0.01243761,-0.02698864,0.0174786,"Direction(x,y,z):",0.3569674,-0.3654916,0.8596454
29:50.2,LOCATION,user_Cishaeshove,rotation_parent,"ORIGIN(x,y,z):",-0.01243761,-0.02698864,0.0174786,"Direction(x,y,z):",0.3569674,-0.3654916,0.8596454
29:50.2,LOCATION,user_Cishaeshove,wall 4,"ORIGIN(x,y,z):",-0.01243761,-0.02698864,0.0174786,"Direction(x,y,z):",0.3569674,-0.3654916,0.8596454
29:53.1,LOCATION,user_Cishaeshove,paper,"ORIGIN(x,y,z):",-0.1490348,-0.0214541,0.1356337,"Direction(x,y,z):",0.4955533,-0.3810186,0.7805458
30:12.5,LOCATION,user_Cishaeshove,floor,"ORIGIN(x,y,z):",-0.9027512,0.004192856,0.7320217,"Direction(x,y,z):",0.9272026,-0.3297372,0.1776755
30:12.6,LOCATION,user_Cishaeshove,wall 4,"ORIGIN(x,y,z):",-0.9003025,-0.000587321,0.7329426,"Direction(x,y,z):",0.9093084,-0.3746483,0.181099
30:13.3,LOCATION,user_Cishaeshove,floor,"ORIGIN(x,y,z):",-0.8980498,-0.004812905,0.7412987,"Direction(x,y,z):",0.9264741,-0.359731,0.1106319
30:14.4,LOCATION,user_Tatoloqo,wall 4,"ORIGIN(x,y,z):",0.0116921,-0.004379954,-0.01314772,"Direction(x,y,z):",-0.05806805,-0.1739883,0.9830341
