23:04.6,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-0.02448155,0.1159929,0.1552491,"Direction(x,y,z):",0.4891519,-0.5211109,0.6994097
23:06.0,LOCATION,user_Ryjygizhe,wall 4,"ORIGIN(x,y,z):",-0.11561,-0.3082729,0.6311914,"Direction(x,y,z):",0.8395979,-0.3732373,-0.3946763
23:09.1,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-0.4493352,-0.1489184,1.037425,"Direction(x,y,z):",0.8910764,-0.3798136,-0.2484439
23:14.5,LOCATION,user_Ryjygizhe,metal,"ORIGIN(x,y,z):",-0.4809412,-0.1181085,1.052675,"Direction(x,y,z):",0.8914869,-0.3440601,-0.2947434
23:14.7,LOCATION,user_Ryjygizhe,wall 4,"ORIGIN(x,y,z):",-0.4746024,-0.1271454,1.05126,"Direction(x,y,z):",0.8049468,-0.3858103,-0.4507894
23:15.5,LOCATION,user_Ryjygizhe,metal,"ORIGIN(x,y,z):",-0.4728889,-0.124482,1.05355,"Direction(x,y,z):",0.8157924,-0.3646369,-0.4489128
23:20.6,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-0.5289999,-0.1003474,0.9909608,"Direction(x,y,z):",0.9201732,-0.3386593,-0.1964465
23:21.1,LOCATION,user_Ryjygizhe,wall 4,"ORIGIN(x,y,z):",-0.6283394,-0.1039551,1.030978,"Direction(x,y,z):",0.9136836,-0.4011964,-0.06499039
23:24.7,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-0.8317497,-0.113749,1.094269,"Direction(x,y,z):",0.9475687,-0.3194979,-0.005877376
23:30.3,LOCATION,user_Ryjygizhe,wall 4,"ORIGIN(x,y,z):",-0.8311554,-0.119753,1.128763,"Direction(x,y,z):",0.9229096,-0.3717829,0.1000774
23:31.6,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-0.8218996,-0.1244433,1.114121,"Direction(x,y,z):",0.9410777,-0.3215234,0.1048592
23:34.6,LOCATION,user_Ryjygizhe,wall 4,"ORIGIN(x,y,z):",-0.815707,-0.1262003,1.112368,"Direction(x,y,z):",0.9338173,-0.320814,0.1583147
23:43.6,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-0.7949289,-0.1341339,1.141833,"Direction(x,y,z):",0.9461544,-0.3229412,0.0223785
23:43.9,LOCATION,user_Ryjygizhe,wall 4,"ORIGIN(x,y,z):",-0.7949917,-0.1346314,1.134817,"Direction(x,y,z):",0.9461619,-0.3236909,0.001323521
23:44.3,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-0.7951921,-0.1350884,1.125311,"Direction(x,y,z):",0.9465307,-0.3224765,0.009409785
23:44.4,LOCATION,user_Ryjygizhe,wall 4,"ORIGIN(x,y,z):",-0.7975805,-0.1338928,1.12323,"Direction(x,y,z):",0.9451092,-0.3248678,0.03506595
23:50.4,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-0.8026351,-0.1351129,1.090705,"Direction(x,y,z):",0.9475398,-0.318134,-0.03097093
23:54.2,LOCATION,user_Ryjygizhe,wall 4,"ORIGIN(x,y,z):",-0.698427,-0.1557575,1.090275,"Direction(x,y,z):",0.7394677,-0.6699814,-0.06566917
23:54.3,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-0.4754055,-0.2271595,1.088455,"Direction(x,y,z):",-0.3578317,-0.9170856,-0.1758138
23:56.1,LOCATION,user_Ryjygizhe,metal,"ORIGIN(x,y,z):",-0.5122309,-0.4813986,1.075188,"Direction(x,y,z):",-0.7301901,-0.3471994,-0.5884514
23:56.2,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-0.483896,-0.4910001,1.006302,"Direction(x,y,z):",-0.6229831,-0.2236042,-0.7495953
23:56.6,LOCATION,user_Ryjygizhe,metal,"ORIGIN(x,y,z):",-0.5113022,-0.5684975,0.955092,"Direction(x,y,z):",-0.6828898,-0.1830295,-0.7072212
23:56.8,LOCATION,user_Ryjygizhe,wall 4,"ORIGIN(x,y,z):",-0.5064417,-0.5750594,0.9559937,"Direction(x,y,z):",-0.6465112,-0.2539129,-0.7194104
23:57.2,LOCATION,user_Ryjygizhe,metal,"ORIGIN(x,y,z):",-0.5054656,-0.5763876,0.9428354,"Direction(x,y,z):",-0.6729589,-0.2389913,-0.7000068
23:57.5,LOCATION,user_Ryjygizhe,wall 4,"ORIGIN(x,y,z):",-0.5141155,-0.5797908,0.9401077,"Direction(x,y,z):",-0.6850443,-0.2564501,-0.6818707
23:57.7,LOCATION,user_Ryjygizhe,metal,"ORIGIN(x,y,z):",-0.5228865,-0.5792717,0.9389716,"Direction(x,y,z):",-0.7087362,-0.2789376,-0.6479867
24:01.7,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-0.552824,-0.4520725,0.9074693,"Direction(x,y,z):",-0.5529662,-0.3599242,-0.7514538
24:01.7,LOCATION,user_Ryjygizhe,glass,"ORIGIN(x,y,z):",-0.5500866,-0.4479509,0.9159635,"Direction(x,y,z):",-0.5069158,-0.4056764,-0.7605676
24:01.9,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-0.5504535,-0.433936,0.954406,"Direction(x,y,z):",-0.3274925,-0.6222882,-0.7109895
24:02.0,LOCATION,user_Ryjygizhe,wall 4,"ORIGIN(x,y,z):",-0.5519922,-0.4298584,0.969925,"Direction(x,y,z):",-0.2604737,-0.7132926,-0.6506667
24:02.8,LOCATION,user_Rinaejopi,rotation_parent,"ORIGIN(x,y,z):",-0.04153831,-0.00587981,0.0122656,"Direction(x,y,z):",-0.05379913,-0.2036962,0.9775549
24:03.4,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-0.5701317,-0.3956331,0.9659614,"Direction(x,y,z):",-0.2590896,-0.9208872,0.2912719
24:03.9,LOCATION,user_Ryjygizhe,wall 4,"ORIGIN(x,y,z):",-0.5690485,-0.2566082,1.023126,"Direction(x,y,z):",-0.1457313,-0.9832491,0.1094694
24:05.3,LOCATION,user_Ryjygizhe,rotation_parent,"ORIGIN(x,y,z):",-0.6442358,-0.1377938,1.090721,"Direction(x,y,z):",0.7259954,-0.6665043,-0.1694188
24:13.1,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-0.6550921,-0.1118572,1.109055,"Direction(x,y,z):",0.9426234,-0.3272958,0.06586713
24:13.3,LOCATION,user_Ryjygizhe,wall 4,"ORIGIN(x,y,z):",-0.66063,-0.1139589,1.111908,"Direction(x,y,z):",0.9186637,-0.3820681,0.1004039
24:13.6,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-0.663013,-0.1146083,1.116175,"Direction(x,y,z):",0.9265761,-0.3626885,0.09956758
24:14.1,LOCATION,user_Ryjygizhe,wall 4,"ORIGIN(x,y,z):",-0.6706563,-0.1131262,1.121463,"Direction(x,y,z):",0.9265125,-0.3633784,0.09762511
24:17.2,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-0.6677395,-0.1104517,1.135085,"Direction(x,y,z):",0.9245173,-0.3630179,0.1161279
24:25.5,LOCATION,user_Ryjygizhe,rotation_parent,"ORIGIN(x,y,z):",-0.6628457,-0.1054346,1.132661,"Direction(x,y,z):",0.9406773,-0.3055274,-0.147578
24:27.4,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-0.671231,-0.1060901,1.124419,"Direction(x,y,z):",0.923382,-0.3512797,0.1548172
24:28.5,LOCATION,user_Ryjygizhe,wall 4,"ORIGIN(x,y,z):",-0.6750808,-0.1083656,1.125665,"Direction(x,y,z):",0.9276447,-0.3669242,0.06958256
24:28.5,LOCATION,user_Ryjygizhe,rotation_parent,"ORIGIN(x,y,z):",-0.6750714,-0.1086388,1.125001,"Direction(x,y,z):",0.9258181,-0.3767709,0.03007363
24:47.9,LOCATION,user_Ryjygizhe,wall 4,"ORIGIN(x,y,z):",-0.6572635,-0.104852,1.135351,"Direction(x,y,z):",0.8936149,-0.3744858,0.2474121
24:49.7,LOCATION,user_Ryjygizhe,rotation_parent,"ORIGIN(x,y,z):",-0.6710383,-0.104813,1.108386,"Direction(x,y,z):",0.9283224,-0.3694373,0.04163512
25:15.4,LOCATION,user_Rinaejopi,wall 4,"ORIGIN(x,y,z):",0.2463911,-0.6088728,0.6039374,"Direction(x,y,z):",0.9692993,-0.09949832,0.2248532
26:38.7,LOCATION,user_Rinaejopi,metal,"ORIGIN(x,y,z):",0.2822716,-0.6690631,0.6846666,"Direction(x,y,z):",0.9622156,-0.1417003,-0.2325128
26:38.8,LOCATION,user_Rinaejopi,glass,"ORIGIN(x,y,z):",0.2795213,-0.6540416,0.6896064,"Direction(x,y,z):",0.8872202,-0.1817892,-0.42402
26:38.9,LOCATION,user_Rinaejopi,wall 4,"ORIGIN(x,y,z):",0.2761144,-0.6121305,0.6993775,"Direction(x,y,z):",0.6995626,-0.2596842,-0.6657149
26:40.8,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-0.6276232,-0.1192325,1.125497,"Direction(x,y,z):",0.9310047,-0.3604407,-0.05755671
26:41.9,LOCATION,user_Ryjygizhe,rotation_parent,"ORIGIN(x,y,z):",-0.6056868,-0.1148084,1.118922,"Direction(x,y,z):",0.9535009,-0.2969645,-0.05146192
26:44.0,LOCATION,user_Rinaejopi,floor,"ORIGIN(x,y,z):",0.6077858,0.1304485,1.071715,"Direction(x,y,z):",-0.7251812,-0.4037578,0.5577561
26:44.1,LOCATION,user_Rinaejopi,wall 4,"ORIGIN(x,y,z):",0.6436394,0.1013143,1.084012,"Direction(x,y,z):",-0.7042816,-0.4422969,0.5553025
26:45.1,LOCATION,user_Rinaejopi,rotation_parent,"ORIGIN(x,y,z):",0.588752,0.05599345,1.005864,"Direction(x,y,z):",-0.8100206,-0.5056447,0.2969682
26:45.3,LOCATION,user_Rinaejopi,paper,"ORIGIN(x,y,z):",0.5561578,0.04849752,1.010505,"Direction(x,y,z):",-0.8049678,-0.4352304,0.4032387
26:45.3,LOCATION,user_Rinaejopi,plastic,"ORIGIN(x,y,z):",0.5519669,0.05095317,1.009691,"Direction(x,y,z):",-0.7987261,-0.420849,0.4300265
26:45.4,LOCATION,user_Rinaejopi,floor,"ORIGIN(x,y,z):",0.5429603,0.05533457,1.006621,"Direction(x,y,z):",-0.807695,-0.373571,0.4561507
26:45.5,LOCATION,user_Rinaejopi,rotation_parent,"ORIGIN(x,y,z):",0.536043,0.05704352,1.00315,"Direction(x,y,z):",-0.8172551,-0.3499302,0.4578677
26:49.6,LOCATION,user_Ryjygizhe,wall 4,"ORIGIN(x,y,z):",-0.595822,-0.0982879,1.104489,"Direction(x,y,z):",0.1821445,-0.2298034,-0.9560407
26:51.5,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-0.697476,-0.09218079,1.15046,"Direction(x,y,z):",0.8263084,-0.2869121,-0.4846606
26:51.9,LOCATION,user_Ryjygizhe,metal,"ORIGIN(x,y,z):",-0.7059512,-0.09417959,1.152106,"Direction(x,y,z):",0.8596205,-0.2763273,-0.4297624
26:52.0,LOCATION,user_Ryjygizhe,rotation_parent,"ORIGIN(x,y,z):",-0.7036976,-0.0944862,1.175357,"Direction(x,y,z):",0.9581758,-0.2121293,-0.1920943
26:56.2,LOCATION,user_Ryjygizhe,Trash,"ORIGIN(x,y,z):",-0.5696465,-0.0953783,1.274496,"Direction(x,y,z):",0.1888653,-0.2095104,0.9593932
26:56.3,LOCATION,user_Rinaejopi,wall 4,"ORIGIN(x,y,z):",0.7705396,0.07201413,1.331546,"Direction(x,y,z):",-0.3752285,-0.4419157,0.8148092
26:57.1,LOCATION,user_Ryjygizhe,wall,"ORIGIN(x,y,z):",-0.5796943,-0.1003001,1.258288,"Direction(x,y,z):",0.200708,-0.2158096,0.9555849
26:57.5,LOCATION,user_Ryjygizhe,Trash,"ORIGIN(x,y,z):",-0.586399,-0.1001219,1.251707,"Direction(x,y,z):",0.2053751,-0.2141608,0.954964
26:58.1,LOCATION,user_Ryjygizhe,wall,"ORIGIN(x,y,z):",-0.5918252,-0.1001432,1.248766,"Direction(x,y,z):",0.2461484,-0.21292,0.945556
26:58.1,LOCATION,user_Ryjygizhe,wall 4,"ORIGIN(x,y,z):",-0.5882465,-0.1027384,1.250178,"Direction(x,y,z):",0.4021355,-0.2800409,0.8717018
26:58.4,LOCATION,user_Rinaejopi,Trash,"ORIGIN(x,y,z):",0.7603933,0.0715967,1.031646,"Direction(x,y,z):",-0.2041685,-0.2115752,0.9557987
27:01.5,LOCATION,user_Ryjygizhe,wall,"ORIGIN(x,y,z):",-0.5892593,-0.1060608,1.296801,"Direction(x,y,z):",0.1532762,-0.2242096,0.9624118
27:01.6,LOCATION,user_Ryjygizhe,Trash,"ORIGIN(x,y,z):",-0.589223,-0.105936,1.296745,"Direction(x,y,z):",0.1483468,-0.2139413,0.9655166
27:02.3,LOCATION,user_Ryjygizhe,wall 4,"ORIGIN(x,y,z):",-0.5780393,-0.1122272,1.28495,"Direction(x,y,z):",0.3568931,-0.5628688,0.745524
27:02.5,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-0.5868576,-0.1173673,1.284416,"Direction(x,y,z):",-0.08048858,-0.6793445,0.7293919
27:02.8,LOCATION,user_Rinaejopi,paper,"ORIGIN(x,y,z):",0.7491476,0.07104404,0.9943555,"Direction(x,y,z):",-0.8027505,-0.4025374,0.4399491
27:03.1,LOCATION,user_Rinaejopi,floor,"ORIGIN(x,y,z):",0.7488441,0.07122884,0.9939532,"Direction(x,y,z):",-0.8025285,-0.3897558,0.4517062
27:04.3,LOCATION,user_Rinaejopi,rotation_parent,"ORIGIN(x,y,z):",0.7447078,0.06784201,0.9964351,"Direction(x,y,z):",-0.8559121,-0.3604478,0.3707989
27:05.3,LOCATION,user_Rinaejopi,wall 4,"ORIGIN(x,y,z):",0.7225492,0.05387108,0.9862112,"Direction(x,y,z):",-0.7953631,-0.4603803,0.3942684
27:05.4,LOCATION,user_Ryjygizhe,wall 4,"ORIGIN(x,y,z):",-0.616039,-0.1260186,1.296872,"Direction(x,y,z):",0.1001854,-0.7671099,0.6336445
27:06.7,LOCATION,user_Rinaejopi,floor,"ORIGIN(x,y,z):",0.865177,0.03466054,1.066166,"Direction(x,y,z):",-0.2266948,-0.641323,0.7330173
27:06.8,LOCATION,user_Rinaejopi,paper,"ORIGIN(x,y,z):",0.933304,0.04275921,1.082258,"Direction(x,y,z):",-0.009868586,-0.7188272,0.6951186
27:07.5,LOCATION,user_Ryjygizhe,plastic,"ORIGIN(x,y,z):",-0.5599226,-0.1438644,1.317461,"Direction(x,y,z):",0.9304228,-0.3082346,0.1982546
27:07.8,LOCATION,user_Ryjygizhe,wall 4,"ORIGIN(x,y,z):",-0.5599568,-0.1436041,1.320869,"Direction(x,y,z):",0.8920273,-0.3774683,0.2486061
27:08.3,LOCATION,user_Rinaejopi,plastic,"ORIGIN(x,y,z):",1.117554,0.02386878,1.093439,"Direction(x,y,z):",0.2051422,-0.7273152,0.654927
27:09.1,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-0.6214331,-0.1778135,1.232429,"Direction(x,y,z):",-0.2041855,-0.9183596,0.3390043
27:09.4,LOCATION,user_Ryjygizhe,paper,"ORIGIN(x,y,z):",-0.6936454,-0.1692179,1.241922,"Direction(x,y,z):",-0.1356763,-0.7765962,0.6152156
27:09.6,LOCATION,user_Rinaejopi,paper,"ORIGIN(x,y,z):",1.134781,0.01868787,1.10344,"Direction(x,y,z):",-0.3074949,-0.7258979,0.6152391
27:10.0,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-0.7009488,-0.1611705,1.235292,"Direction(x,y,z):",0.01034202,-0.7289714,0.6844661
27:10.0,LOCATION,user_Ryjygizhe,wall 4,"ORIGIN(x,y,z):",-0.6996931,-0.1369806,1.215357,"Direction(x,y,z):",0.5732136,-0.3991544,0.715613
27:11.5,LOCATION,user_Ryjygizhe,paper,"ORIGIN(x,y,z):",-0.8322208,-0.1632549,1.290783,"Direction(x,y,z):",-0.1969063,-0.8600416,0.4706978
27:14.4,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-1.030057,-0.2207308,1.520173,"Direction(x,y,z):",-0.03352428,-0.9622027,0.270263
27:20.1,LOCATION,user_Rinaejopi,plastic,"ORIGIN(x,y,z):",1.130882,-0.0194135,1.474209,"Direction(x,y,z):",0.2125675,-0.8311745,0.5137744
27:22.0,LOCATION,user_Rinaejopi,floor,"ORIGIN(x,y,z):",1.395175,-0.007568397,1.32945,"Direction(x,y,z):",-0.1927658,-0.8319124,0.520349
27:22.0,LOCATION,user_Ryjygizhe,paper,"ORIGIN(x,y,z):",-1.114557,-0.2431306,1.46797,"Direction(x,y,z):",0.09776149,-0.9407822,0.3246098
27:22.1,LOCATION,user_Ryjygizhe,floor,"ORIGIN(x,y,z):",-0.979266,-0.2065057,1.493563,"Direction(x,y,z):",0.444924,-0.8665169,0.226254
27:22.7,LOCATION,user_Rinaejopi,plastic,"ORIGIN(x,y,z):",1.39289,-0.004986998,1.325649,"Direction(x,y,z):",-0.1751208,-0.8401811,0.5132528
27:22.9,LOCATION,user_Ryjygizhe,wall 4,"ORIGIN(x,y,z):",-0.7046211,-0.2167698,1.520744,"Direction(x,y,z):",0.1886103,-0.9494413,0.2509727
27:23.5,LOCATION,user_Rinaejopi,floor,"ORIGIN(x,y,z):",1.39247,-0.004266754,1.319812,"Direction(x,y,z):",-0.1866085,-0.8903627,0.4152487
27:23.7,LOCATION,user_Rinaejopi,plastic,"ORIGIN(x,y,z):",1.393789,-0.003886918,1.320005,"Direction(x,y,z):",-0.1815061,-0.8667677,0.4645097
27:23.7,LOCATION,user_Rinaejopi,floor,"ORIGIN(x,y,z):",1.403053,-0.002025823,1.320205,"Direction(x,y,z):",-0.1573574,-0.7504869,0.6418786
27:23.9,LOCATION,user_Rinaejopi,plastic,"ORIGIN(x,y,z):",1.403044,-0.001998973,1.320053,"Direction(x,y,z):",-0.1573739,-0.7509796,0.641298
27:24.2,LOCATION,user_Rinaejopi,floor,"ORIGIN(x,y,z):",1.400009,-0.001843863,1.322654,"Direction(x,y,z):",-0.1659883,-0.7567825,0.6322405
27:24.8,LOCATION,user_Rinaejopi,paper,"ORIGIN(x,y,z):",1.359085,0.004859067,1.279469,"Direction(x,y,z):",-0.2982803,-0.8307686,0.4699492
